ont_id,cola_tamano_total_bytes
0,4754.0
1,3228.0
2,1658.0
3,4710.0
4,1702.0
5,264.0
6,1584.0
7,1702.0
8,1614.0
9,704.0
10,3140.0
11,1702.0
12,1614.0
13,1702.0
14,1584.0
15,9288.0
media,2559.375
