ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.007324932048893131,0.007324896198841217,0.007324967898945045
1,0,0.023591862907950588,0.02359174689808894,0.023591978917812235
2,0,0.06330518556614131,0.06330479209943282,0.0633055790328498
3,0,0.07518458512819146,0.07518410130287172,0.0751850689535112
4,0,0.09189351956294281,0.09189290023883952,0.0918941388870461
5,0,0.0885570020829459,0.08855640536046872,0.08855759880542308
6,0,0.2100157704092917,0.21001387031554725,0.21001767050303616
7,0,0.21690369769422063,0.21690166033390096,0.2169057350545403
8,0,0.21226426129604267,0.2122622575328079,0.21226626505927745
9,0,0.2044770627515318,0.20447506700403453,0.20447905849902906
10,0,0.20122709698759253,0.2012252285587423,0.20122896541644275
11,0,0.19651824540640866,0.19651635855412958,0.19652013225868775
12,0,0.21362587974314753,0.21362375359123245,0.21362800589506262
13,0,0.1984350584427617,0.19843325328489148,0.19843686360063195
14,0,0.19796437350952484,0.19796231860784927,0.1979664284112004
15,0,0.19908149271227962,0.19907965925941334,0.1990833261651459
