ont_id,cola_tamano_total_bytes
0,50294496.0
1,50514848.0
2,15533276.0
3,21677966.0
4,17115204.0
5,23405190.0
6,20691458.0
7,23509102.0
8,22178610.0
9,24344814.0
10,23996668.0
11,14926080.0
12,197632.0
13,197744.0
14,185874.0
15,282432.0
media,19315712.125
