ont_id,cola_tamano_total_bytes
0,7718.0
1,6192.0
2,4490.0
3,4310.0
4,132.0
5,2898.0
6,1658.0
7,3140.0
8,4666.0
9,88.0
10,11492.0
11,7718.0
12,11018.0
13,5950.0
14,6734.0
15,6106.0
media,5269.375
