ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.00288284874167364,0.002882785445301397,0.002882912038045883
1,0,0.002883422821204016,0.0028833620200382406,0.002883483622369791
2,0,0.007687873011693139,0.007687517464504803,0.007688228558881475
3,0,0.00756443602965699,0.007564084431769797,0.007564787627544183
4,0,0.007633633944103386,0.007633314088896771,0.007633953799310001
5,0,0.0075580488045121075,0.007557770379051437,0.007558327229972778
6,0,0.019600229821790154,0.019598437926302593,0.019602021717277714
7,0,0.02052927243681208,0.02052759853878936,0.0205309463348348
8,0,0.02023113175178796,0.020228622521077287,0.020233640982498635
9,0,0.02133656183365419,0.02133460156336046,0.021338522103947922
10,0,0.02168741674878377,0.02168542113124983,0.021689412366317707
11,0,0.02147558061345622,0.02147371809565511,0.02147744313125733
12,0,0.019866500706628775,0.019864575919497224,0.019868425493760326
13,0,0.023188218396378052,0.023186116539046824,0.02319032025370928
14,0,0.02246087735868852,0.022458771124359442,0.0224629835930176
15,0,0.02171830872399044,0.021716416494705362,0.021720200953275516
