ont_id Tamano_cola_Mbps
0 530.1736928
1 507.89094336
2 508.82784960000004
3 591.4310367999999
4 462.577424
5 544.3441856000001
6 517.72032
7 530.3822944
8 504.8707392
9 543.423024
10 608.6076767999999
11 505.21912
12 544.5797772799999
13 556.9233273599999
14 509.53814783999997
15 516.45295872
Media 530.1851573600001
Total 8482.962517760001
