ont_id,cola_tamano_total_bytes
0,210504.0
1,193512.0
2,12690322.0
3,13230768.0
4,13818992.0
5,18045516.0
6,7409340.0
7,8276610.0
8,13298936.0
9,14673952.0
10,14079460.0
11,11961590.0
12,46153128.0
13,39715860.0
14,46045838.0
15,48756312.0
media,19285040.0
