ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.25845051162942306,0.25844751554522444,0.2584535077136217
1,0,0.25187662237007125,0.25187365392624356,0.25187959081389893
2,0,0.25699014460225317,0.2569871826582445,0.25699310654626184
3,0,0.2509111670216051,0.25090829601291675,0.25091403803029344
4,0,0.2642516183755028,0.2642485837600683,0.2642546529909373
5,0,0.25986295686350447,0.2598598228259717,0.25986609090103724
6,0,0.2631158124692837,0.2631127560044437,0.26311886893412373
7,0,0.24729944398940515,0.2472965604698802,0.2473023275089301
8,0,0.24636430431128262,0.24636179272550354,0.2463668158970617
9,0,0.24350278492348548,0.243499906065357,0.24350566378161395
10,0,0.2633345584116718,0.26333163635016976,0.26333748047317385
11,0,0.2522640659067488,0.25226129571280675,0.2522668361006909
12,0,0.2660138659395067,0.26601076656472733,0.2660169653142861
13,0,0.26518776599029975,0.26518480516573556,0.26519072681486394
14,0,0.2613320265026712,0.2613291497717074,0.26133490323363495
15,0,0.25202046496966696,0.25201761007835355,0.25202331986098037
