ont_id Tamano_cola_Mbps
0 351.87316416000306
1 351.9115641600031
2 584.7146751999934
3 584.7214271999934
4 584.9295167999934
5 584.9305407999934
6 585.0550431999934
7 585.0587231999933
8 585.0870431999933
9 585.0910751999934
10 585.0925951999934
11 585.3325567999933
12 747.865597439998
13 724.1684799999998
14 740.0615564799948
15 749.793717759996
Media 594.7304547999955
Total 9515.687276799928
