ont_id Tamano_cola_Mbps
0 814.2351219199937
1 814.2800499199938
2 712.9636556799933
3 713.0007596799933
4 713.1307942399933
5 713.1318182399933
6 510.2069919999952
7 510.21067199999516
8 510.23899199999516
9 510.24302399999516
10 510.2445439999952
11 510.48450559999515
12 509.6267455999952
13 509.6598975999952
14 509.6582655999952
15 509.6914175999952
Media 598.8129534799946
Total 9581.007255679913
