ont_id,cola_tamano_total_bytes
0,3681246.0
1,3760444.0
2,3211130.0
3,3598370.0
4,3978514.0
5,3712048.0
6,3276066.0
7,3368054.0
8,3906734.0
9,4247884.0
10,3335504.0
11,2930512.0
12,3405900.0
13,3769368.0
14,3636812.0
15,4001828.0
media,3613775.875
