ont_id,cola_tamano_total_bytes
0,7856.0
1,5044.0
2,12210.0
3,5730.0
4,12630.0
5,8692.0
6,5836.0
7,4710.0
8,5620.0
9,5210.0
10,7432.0
11,5906.0
12,17966.0
13,10532.0
14,15820.0
15,9472.0
media,8791.625
