ont_id,cola_tamano_total_bytes
0,64079938.0
1,65362678.0
2,35340976.0
3,37341156.0
4,25757182.0
5,34337280.0
6,30229974.0
7,39323616.0
8,36211354.0
9,31650474.0
10,32158466.0
11,31677550.0
12,2280282.0
13,5882380.0
14,6614846.0
15,9176398.0
media,30464034.375
