ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.02618584745289232,0.026185682754320233,0.026186012151464405
1,0,0.03424964976782222,0.03424944070965328,0.034249858825991165
2,0,0.0878016440551974,0.08780100517744327,0.08780228293295153
3,0,0.08264461359275797,0.08264404334915793,0.08264518383635802
4,0,0.08444065892027866,0.08444006933245743,0.08444124850809989
5,0,0.07825932754111142,0.07825880443206092,0.07825985065016193
6,0,0.2072196316111502,0.20721767060176,0.2072215926205404
7,0,0.21228639570335156,0.21228442056612687,0.21228837084057625
8,0,0.1878187133812006,0.18781695864708278,0.1878204681153184
9,0,0.19873035258313185,0.1987284865721425,0.19873221859412118
10,0,0.21153813424477963,0.21153610916407767,0.2115401593254816
11,0,0.19345910063028882,0.193457191808081,0.19346100945249664
12,0,0.20299437284652666,0.2029924202225591,0.20299632547049423
13,0,0.1933766630582304,0.1933747536273112,0.19337857248914958
14,0,0.18332591315430571,0.1833242053642078,0.18332762094440364
15,0,0.1923010964227449,0.192299264957488,0.1923029278880018
