ont_id,cola_tamano_total_bytes
0,17199800.0
1,19804890.0
2,16051288.0
3,14792270.0
4,22531216.0
5,14098460.0
6,16438622.0
7,22836740.0
8,19903782.0
9,21827068.0
10,17396282.0
11,19826252.0
12,18563010.0
13,19538692.0
14,19607022.0
15,17600374.0
media,18625985.5
