ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.2981150349075737,0.2981108367410831,0.2981192330740643
1,0,0.28574225076132104,0.2857376507102612,0.2857468508123809
2,0,0.17082947003710217,0.1708280360516903,0.17083090402251402
3,0,0.17147361328680807,0.171472097110006,0.17147512946361015
4,0,0.1368699354029081,0.13686891560820066,0.13687095519761552
5,0,0.17290620060328063,0.17290483196878803,0.17290756923777323
6,0,0.16117677296745003,0.16117541178384143,0.16117813415105864
7,0,0.17013784661991294,0.17013631552161768,0.1701393777182082
8,0,0.1697924349643923,0.16979069182730022,0.1697941781014844
9,0,0.15886090204189499,0.1588595276134822,0.15886227647030776
10,0,0.16275171574986044,0.1627502611686178,0.1627531703311031
11,0,0.16174770879384687,0.1617462741847992,0.16174914340289454
12,0,0.015096322227810799,0.01509625527675573,0.015096389178865867
13,0,0.02675809316433053,0.02675795073954469,0.02675823558911637
14,0,0.03254975432077631,0.03254958029571185,0.032549928345840765
15,0,0.04358969274854144,0.04358941969873327,0.04358996579834962
