ont_id,cola_tamano_total_bytes
0,31982.0
1,38722.0
2,30132.0
3,28886.0
4,32048.0
5,37064.0
6,30848.0
7,50766.0
8,57318.0
9,56120.0
10,47598.0
11,44642.0
12,47384.0
13,36260.0
14,42446.0
15,47004.0
media,41201.25
