ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0009606196895029778,0.0009606141719756686,0.0009606252070302871
1,0,0.0009682908494143016,0.0009682843132638804,0.0009682973855647229
2,0,0.0010159725850189916,0.0010159632141462436,0.0010159819558917395
3,0,0.0009961723503909066,0.0009961645678935023,0.000996180132888311
4,0,0.000995721152735047,0.0009957137984104127,0.0009957285070596813
5,0,0.0010119907508171645,0.0010119793657888732,0.0010120021358454557
6,0,0.0009918292278251215,0.0009918198636997746,0.0009918385919504683
7,0,0.0010620001267642627,0.0010619832039412123,0.0010620170495873132
8,0,0.0010194439098267396,0.0010194337897838585,0.0010194540298696208
9,0,0.001036655119492335,0.0010366442884087016,0.0010366659505759682
10,0,0.0009920813754158114,0.0009920732632815509,0.000992089487550072
11,0,0.0010065316241100932,0.0010065214700872192,0.0010065417781329673
12,0,0.0012731793194534088,0.0012731487882946578,0.0012732098506121597
13,0,0.0014626889255212063,0.0014626507031608046,0.001462727147881608
14,0,0.0015128811043114503,0.00151284541382717,0.0015129167947957305
15,0,0.001308988337034496,0.0013089555949976812,0.001309021079071311
