ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.01655086161160281,0.016549517283828693,0.016552205939376927
1,0,0.015927052720529272,0.01592592433157264,0.015928181109485906
2,0,0.01581799607132141,0.01581688181429867,0.01581911032834415
3,0,0.015281580857201852,0.015280303253982578,0.015282858460421126
4,0,0.013973588828476652,0.013972483729477549,0.013974693927475756
5,0,0.017733769146004965,0.017732505435197624,0.017735032856812306
6,0,0.01604709625504017,0.016045962960452156,0.016048229549628184
7,0,0.013523691113495174,0.013522594018276267,0.013524788208714082
8,0,0.016172696635153284,0.016171534227229035,0.016173859043077533
9,0,0.013005831223505938,0.01300483812154042,0.013006824325471457
10,0,0.016313006424353838,0.01631172121131589,0.016314291637391787
11,0,0.014019579495893029,0.014018654580110644,0.014020504411675414
12,0,0.014545266441259684,0.014544071020874273,0.014546461861645096
13,0,0.015345131897086877,0.015344034723772416,0.015346229070401337
14,0,0.017578811485757122,0.01757746169114351,0.017580161280370734
15,0,0.017852075222051466,0.017850747113313203,0.01785340333078973
