ont_id,cola_tamano_total_bytes
0,234306.0
1,259310.0
2,231542.0
3,262382.0
4,173516.0
5,159392.0
6,3394392.0
7,2366424.0
8,2924674.0
9,2935516.0
10,3142706.0
11,3277300.0
12,3436330.0
13,2895576.0
14,3035990.0
15,3454888.0
media,2011515.25
