ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.1677902547999693,0.16777827583605398,0.16780223376388465
1,0,0.16745500472294061,0.16744380929368313,0.1674662001521981
2,0,0.16099248259883864,0.16098282371595013,0.16100214148172715
3,0,0.16210885907335013,0.1620985713860614,0.16211914676063885
4,0,0.1712285720390665,0.17121760337169045,0.17123954070644254
5,0,0.17641979583300632,0.17640880361177624,0.1764307880542364
6,0,0.1586369466014202,0.15862725523388066,0.15864663796895973
7,0,0.16052839783563344,0.1605180164282437,0.16053877924302318
8,0,0.1795563527713561,0.17954438853968804,0.17956831700302414
9,0,0.1889781541317689,0.18896549665418086,0.18899081160935696
10,0,0.17468314008371935,0.17467305672218808,0.17469322344525062
11,0,0.15823465479937288,0.15822419345652064,0.1582451161422251
12,0,0.15505688774460807,0.15504707446603985,0.1550667010231763
13,0,0.17414846705889622,0.17413679109165892,0.17416014302613353
14,0,0.166581933272805,0.16657014693995742,0.16659371960565256
15,0,0.17983975030561766,0.17982778718075643,0.1798517134304789
