ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0028037660908309184,0.002803703716059623,0.002803828465602214
1,0,0.0028010672143606715,0.0028010012875200464,0.0028011331412012967
2,0,0.0029451926792741835,0.0029451206496577636,0.0029452647088906033
3,0,0.003074672765550749,0.003074592758981721,0.0030747527721197774
4,0,0.0028642251398716097,0.002864149455624718,0.0028643008241185015
5,0,0.0030659030061622543,0.003065828294450511,0.0030659777178739978
6,0,0.019679960589663183,0.019678192751212156,0.01968172842811421
7,0,0.015283998521096234,0.015282699773625587,0.01528529726856688
8,0,0.01688109985415853,0.01687982978258619,0.016882369925730868
9,0,0.01664046764334596,0.01663893602387667,0.016641999262815246
10,0,0.01900696928485628,0.019005414322884606,0.019008524246827953
11,0,0.01837556389569284,0.01837394264831449,0.01837718514307119
12,0,0.01826844010726502,0.01826679386671669,0.01827008634781335
13,0,0.016571481530623208,0.01657009232984358,0.016572870731402834
14,0,0.017249729730905355,0.01724823452230488,0.01725122493950583
15,0,0.01897798091502297,0.018976291626766763,0.018979670203279175
