ont_id,cola_tamano_total_bytes
0,53288.0
1,46956.0
2,58410.0
3,43960.0
4,35748.0
5,48730.0
6,41320.0
7,33070.0
8,35366.0
9,28974.0
10,37768.0
11,30124.0
12,32320.0
13,30354.0
14,34908.0
15,63202.0
media,40906.125
