ont_id,cola_tamano_total_bytes
0,132.0
1,1702.0
2,1878.0
3,484.0
4,1192.0
5,1628.0
6,312.0
7,1368.0
8,484.0
9,572.0
10,308.0
11,572.0
12,264.0
13,2054.0
14,352.0
15,1324.0
media,914.125
