ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.016738710759811225,0.016737507293726753,0.016739914225895696
1,0,0.0160412404146157,0.01603998029993411,0.01604250052929729
2,0,0.015437517527194336,0.015436396364200178,0.015438638690188494
3,0,0.0149905257571214,0.01498947859749927,0.01499157291674353
4,0,0.01497323400523456,0.014972227632270697,0.014974240378198422
5,0,0.01615560880354045,0.01615444140715639,0.016156776199924512
6,0,0.015939304157151075,0.015938075845556496,0.015940532468745654
7,0,0.016395500986299664,0.016394298253510957,0.01639670371908837
8,0,0.01566065453377316,0.015659431186423677,0.015661877881122645
9,0,0.015157024274718222,0.01515596098666712,0.015158087562769323
10,0,0.014652628816195234,0.014651669536559267,0.014653588095831201
11,0,0.015147261914613458,0.015146036005193517,0.0151484878240334
12,0,0.01433583200521883,0.014334769977173594,0.014336894033264066
13,0,0.015240892768611658,0.015239725479259657,0.015242060057963658
14,0,0.015757578529090523,0.01575653251852111,0.015758624539659934
15,0,0.016686068151351596,0.016684778730788594,0.0166873575719146
