ont_id,cola_tamano_total_bytes
0,3275786.0
1,722556.0
2,99855728.0
3,99999968.0
4,27848314.0
5,99925992.0
6,99999994.0
7,99996280.0
8,99999976.0
9,99999996.0
10,99965728.0
11,99977984.0
12,99955546.0
13,99946764.0
14,99940044.0
15,99932808.0
media,83208966.5
