ont_id Tamano_cola_Mbps
0 778.7428479999999
1 772.3433279999999
2 737.1817280000001
3 749.5401279999998
4 697.000352
5 747.3629120000002
6 524.8237119999994
7 515.2646079999995
8 515.5478079999996
9 515.5881279999995
10 515.6033279999996
11 518.0029439999995
12 519.0212479999996
13 519.3527679999995
14 519.3364479999996
15 519.6679679999995
Media 604.0237659999997
Total 9664.380255999995
