ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0020832871080298417,0.0020832579290261423,0.002083316287033541
1,0,0.002120442322462886,0.0021204123096372663,0.0021204723352885057
2,0,0.0020915222638291588,0.0020914906817892,0.0020915538458691177
3,0,0.0019277898433867598,0.0019277646908179213,0.0019278149959555983
4,0,0.001959849624225187,0.001959820187178124,0.0019598790612722497
5,0,0.0017940332236065855,0.001794006324821148,0.001794060122392023
6,0,0.0022676091391904333,0.0022675761771027174,0.0022676421012781493
7,0,0.0023121735305268996,0.002312141008934322,0.0023122060521194774
8,0,0.0020349079181750606,0.0020348783375892295,0.0020349374987608916
9,0,0.0019779582342983938,0.0019779269708501915,0.001977989497746596
10,0,0.00203651583218673,0.0020364878095985206,0.0020365438547749397
11,0,0.0019229448769416187,0.0019229161419934222,0.0019229736118898152
12,0,0.0021856791459869455,0.002185648377347249,0.002185709914626642
13,0,0.0017910030784921698,0.0017909745811274186,0.001791031575856921
14,0,0.0021324596671015617,0.00213243224227928,0.0021324870919238433
15,0,0.001798598543919407,0.0017985720144617092,0.0017986250733771046
