ont_id,cola_tamano_total_bytes
0,255940.0
1,260008.0
2,5211486.0
3,11726800.0
4,1551444.0
5,50848550.0
6,99999998.0
7,99999996.0
8,99999944.0
9,99999970.0
10,99999990.0
11,99991084.0
12,99999994.0
13,99983910.0
14,99970176.0
15,99975934.0
media,66860951.5
