ont_id Tamano_cola_Mbps
0 790.5717496105293
1 756.5823035519528
2 719.418760277409
3 719.9303353814095
4 719.9346698667429
5 718.0258630400748
6 514.2666450131959
7 514.2667676798626
8 514.2677116798626
9 514.2678460798626
10 514.2678967465292
11 514.2758954665292
12 514.2792898131959
13 514.2803948798626
14 514.2803404798625
15 514.2814455465292
Media 597.9498696945881
Total 9567.19791511341
