ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.16370529115878107,0.1636951959092603,0.16371538640830186
1,0,0.17645909709080798,0.17644705784013381,0.17647113634148215
2,0,0.16306886869804746,0.16305881415768658,0.16307892323840834
3,0,0.1777982592382551,0.17778588407804743,0.17781063439846276
4,0,0.1708873042014258,0.1708749445660128,0.17089966383683883
5,0,0.17729927413063462,0.17728831114361623,0.177310237117653
6,0,0.171178765946407,0.17116797133136102,0.17118956056145296
7,0,0.1687864428059732,0.16877602731954963,0.1687968582923968
8,0,0.1734665655937789,0.1734545262618416,0.1734786049257162
9,0,0.17862674454177538,0.17861520255800734,0.17863828652554342
10,0,0.1581473518086798,0.15813733817709824,0.15815736544026138
11,0,0.15638728613865757,0.1563765655861799,0.15639800669113524
12,0,0.15936036683176427,0.15935013406043752,0.15937059960309102
13,0,0.17120415729857646,0.17119277948780373,0.1712155351093492
14,0,0.1742349269799438,0.17422416405670602,0.1742456899031816
15,0,0.170182517127533,0.17017182188126212,0.17019321237380386
