ont_id,cola_tamano_total_bytes
0,396.0
1,752.0
2,1012.0
3,1540.0
4,2230.0
5,1628.0
6,176.0
7,264.0
8,1704.0
9,616.0
10,396.0
11,264.0
12,1724.0
13,1966.0
14,220.0
15,1192.0
media,1005.0
