ont_id Tamano_cola_Mbps
0 528.523536
1 513.51878656
2 580.4776383999999
3 483.6171168
4 526.5866816
5 500.6198464
6 524.0250310399999
7 492.62520767999996
8 568.3310380799999
9 528.05225152
10 529.56353152
11 512.4963827199999
12 468.15028223999997
13 477.64088064
14 532.1332473599999
15 514.16280704
Media 517.5327666000001
Total 8280.524265600001
