ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.00048792907910570133,0.0004879279537730028,0.0004879302044383999
1,0,0.00048249844787578197,0.0004824973714775927,0.00048249952427397124
2,0,0.00047640370270290425,0.00047640257137065257,0.0004764048340351559
3,0,0.0004831916025145738,0.0004831907376290628,0.00048319246740008485
4,0,0.00047145095178074715,0.00047144996399021885,0.00047145193957127545
5,0,0.00048370071464223004,0.0004836997733368962,0.0004837016559475639
6,0,0.0004830255641015692,0.0004830246515528758,0.0004830264766502626
7,0,0.0004735431833198917,0.0004735421414869295,0.0004735442251528539
8,0,0.0004966991314071782,0.0004966976799374491,0.0004967005828769073
9,0,0.0004897495672173629,0.0004897482610604416,0.0004897508733742841
10,0,0.0004801371910071358,0.00048013610660032464,0.00048013827541394693
11,0,0.00048074684248124313,0.00048074596584186626,0.00048074771912062
12,0,0.0004797967964504538,0.00047979561737985864,0.000479797975521049
13,0,0.0004788320597754253,0.0004788311640604499,0.00047883295549040067
14,0,0.00046848181349015304,0.00046848116710793483,0.00046848245987237124
15,0,0.0004811823197772637,0.0004811813668248628,0.00048118327272966463
