ont_id Tamano_cola_Mbps
0 81.0017728
1 90.387376
2 84.910936
3 87.2210176
4 83.561168
5 102.6510928
6 78.54594879999999
7 83.7707584
8 85.5172192
9 79.16362240000001
10 82.9582416
11 90.51855359999999
12 89.02246240000001
13 84.2468144
14 86.66516320000001
15 108.84887359999999
Media 87.4369388
Total 1398.9910208
