ont_id,cola_tamano_total_bytes
0,4477150.0
1,3532556.0
2,19662806.0
3,16769648.0
4,18697710.0
5,12738822.0
6,40777476.0
7,41300464.0
8,42308098.0
9,43844892.0
10,41782390.0
11,43438564.0
12,41714530.0
13,43593648.0
14,39767042.0
15,41316076.0
media,30982617.0
