ont_id Tamano_cola_Mbps
0 340.9338336000029
1 340.9722336000029
2 567.4420479999937
3 567.4487999999938
4 567.6568895999939
5 567.6579135999938
6 567.7824159999938
7 567.7860959999938
8 567.8144159999938
9 567.8184479999939
10 567.8199679999938
11 567.1003391999938
12 793.05123071999
13 793.14692927999
14 793.17233727999
15 793.17844927999
Media 595.6738967599939
Total 9530.782348159903
