ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.29020352567117447,0.2901996074727606,0.29020744386958836
1,0,0.2620709902098965,0.2620670459056065,0.2620749345141865
2,0,0.10236354893637854,0.10236274425247711,0.10236435362027997
3,0,0.13361934822800292,0.13361833755926203,0.1336203588967438
4,0,0.10158017411315926,0.10157945402540874,0.10158089420090977
5,0,0.11776737959991707,0.11776636332688056,0.11776839587295357
6,0,0.11052078895224378,0.1105199206679263,0.11052165723656125
7,0,0.12254040994448022,0.12253940384382554,0.1225414160451349
8,0,0.11686138898139171,0.11686041571846509,0.11686236224431834
9,0,0.12554961644679558,0.12554855424205794,0.12555067865153322
10,0,0.12221319442463466,0.12221221108459326,0.12221417776467605
11,0,0.09376571183872959,0.09376509243619915,0.09376633124126002
12,0,0.002558719726142524,0.002558714136515224,0.0025587253157698235
13,0,0.002549049470183659,0.002549044435917871,0.0025490545044494473
14,0,0.002701305658212769,0.00270129839750912,0.0027013129189164186
15,0,0.0026433135986803375,0.002643306960136105,0.00264332023722457
