ont_id,cola_tamano_total_bytes
0,319618.0
1,393098.0
2,1391388.0
3,1290372.0
4,1245522.0
5,1176858.0
6,3972846.0
7,3185806.0
8,4351020.0
9,4238604.0
10,4668246.0
11,3886468.0
12,4376360.0
13,4774164.0
14,4345120.0
15,4310744.0
media,2995389.625
