ont_id,cola_tamano_total_bytes
0,311634.0
1,239458.0
2,14589842.0
3,11078714.0
4,10298356.0
5,12999928.0
6,44604754.0
7,43489438.0
8,43871276.0
9,43374194.0
10,45445102.0
11,46308478.0
12,44271638.0
13,46920340.0
14,41814882.0
15,45384108.0
media,30937633.875
