ont_id,cola_tamano_total_bytes
0,6763642.0
1,6541256.0
2,16637020.0
3,17976428.0
4,16982448.0
5,15984814.0
6,44441560.0
7,42797080.0
8,40082866.0
9,41753098.0
10,45590130.0
11,42805762.0
12,43991364.0
13,40797602.0
14,37258140.0
15,37120106.0
media,31095207.25
