ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0029439461946573903,0.002943941103594521,0.0029439512857202597
1,0,0.0029476651332762936,0.0029476599503823137,0.0029476703161702734
2,0,0.05965134573909087,0.05965090814268382,0.05965178333549793
3,0,0.05730443145402653,0.057304047477540816,0.05730481543051224
4,0,0.05413699444475127,0.054136654389201504,0.05413733450030104
5,0,0.06458788463019646,0.06458746401788346,0.06458830524250947
6,0,0.21052434337493098,0.21052224887920265,0.2105264378706593
7,0,0.20356288093126032,0.2035610137793041,0.20356474808321653
8,0,0.22099018251862731,0.22098796515049215,0.22099239988676248
9,0,0.21231893094624107,0.21231680721593904,0.2123210546765431
10,0,0.2173313918776285,0.21732917761087375,0.21733360614438327
11,0,0.2083489982924652,0.20834691776288186,0.20835107882204854
12,0,0.21075954235861083,0.2107572480125002,0.21076183670472146
13,0,0.20361279411843258,0.20361072391669272,0.20361486432017245
14,0,0.20855848044620887,0.2085563453560772,0.20856061553634053
15,0,0.21495118532710283,0.21494905376042003,0.21495331689378563
