ont,prioridad,retardo_medio,intervalo_confianza_left,intervalo_confianza_right
0,0,0.0029592945518049757,0.0029592943844991915,0.00295929471911076
1,0,0.0029594851462901146,0.002959484976062523,0.002959485316517706
2,0,0.9359506763889146,0.9359505607716708,0.9359507920061584
3,0,0.9187874694285549,0.9187873483014612,0.9187875905556486
4,0,0.7979670546231143,0.7979669323950707,0.797967176851158
5,0,0.9336241693273056,0.9336240578986172,0.933624280755994
6,0,1.5399984665551152,1.539998291441262,1.5399986416689684
7,0,1.5324419729393934,1.5324417806089536,1.5324421652698332
8,0,1.5382258924418557,1.5382257144869653,1.538226070396746
9,0,1.5329004050058914,1.5329002234478353,1.5329005865639476
10,0,1.5365709320926493,1.5365707509223994,1.5365711132628992
11,0,1.5345887437159822,1.5345885665825623,1.5345889208494021
12,0,1.5370408929384156,1.5370407101053543,1.537041075771477
13,0,1.5326372722821824,1.5326370877272177,1.532637456837147
14,0,1.5277908774619133,1.52779069051491,1.5277910644089168
15,0,1.5312776469497933,1.5312774622806247,1.531277831618962
