ont_id Tamano_cola_Mbps
0 40.0345104
1 39.404251200000004
2 37.1618176
3 40.197272
4 36.334252799999994
5 35.1251184
6 39.285632
7 40.248934399999996
8 38.1293984
9 34.50084
10 38.3716048
11 36.0570784
12 38.3594368
13 33.9423184
14 41.151937600000004
15 35.3134352
Media 37.7261149
Total 603.6178384
