ONT_Id,B_Max_bits,B_alloc_bits
2,119488.0,14016
3,119488.0,6880
4,119488.0,8704
5,119488.0,13696
6,119488.0,1920
7,119488.0,3680
8,119488.0,13184
9,119488.0,5792
10,119488.0,13376
11,119488.0,10048
12,119488.0,4736
13,119488.0,15184
14,119488.0,2272
15,119488.0,2976
0,119488.0,4432
1,119488.0,4736
2,119488.0,15440
3,119488.0,7232
4,119488.0,9776
5,119488.0,14048
6,119488.0,1920
7,119488.0,3680
8,119488.0,12832
9,119488.0,18352
10,119488.0,14448
11,119488.0,10400
12,119488.0,5088
13,119488.0,13424
14,119488.0,2624
15,119488.0,2976
0,119488.0,4784
1,119488.0,4736
2,119488.0,13664
3,119488.0,2976
4,119488.0,22336
5,119488.0,14048
6,119488.0,2272
7,119488.0,4032
8,119488.0,13184
9,119488.0,1568
10,119488.0,14096
11,119488.0,10752
12,119488.0,5440
13,119488.0,1920
14,119488.0,2976
15,119488.0,3328
0,119488.0,5856
1,119488.0,5088
2,119488.0,14016
3,119488.0,2976
4,119488.0,14848
5,119488.0,14048
6,119488.0,2624
7,119488.0,4384
8,119488.0,13184
9,119488.0,1920
10,119488.0,14816
11,119488.0,10752
12,119488.0,5440
13,119488.0,2272
14,119488.0,3328
15,119488.0,3680
0,119488.0,19136
1,119488.0,5440
2,119488.0,14016
3,119488.0,3328
4,119488.0,2288
5,119488.0,12976
6,119488.0,2976
7,119488.0,4736
8,119488.0,13184
9,119488.0,2272
10,119488.0,14816
11,119488.0,23312
12,119488.0,18000
13,119488.0,2272
14,119488.0,3328
15,119488.0,13600
0,119488.0,3008
1,119488.0,5792
2,119488.0,26224
3,119488.0,3680
4,119488.0,3360
5,119488.0,12960
6,119488.0,2976
7,119488.0,4736
8,119488.0,12832
9,119488.0,2272
10,119488.0,14448
11,119488.0,13424
12,119488.0,1568
13,119488.0,2624
14,119488.0,3680
15,119488.0,13248
0,119488.0,8320
1,119488.0,18000
2,119488.0,14144
3,119488.0,21200
4,119488.0,4432
5,119488.0,13312
6,119488.0,3328
7,119488.0,5088
8,119488.0,13184
9,119488.0,2624
10,119488.0,14096
11,119488.0,1920
12,119488.0,1920
13,119488.0,2976
14,119488.0,4032
15,119488.0,13248
0,119488.0,9392
1,119488.0,13776
2,119488.0,3008
3,119488.0,1568
4,119488.0,5136
5,119488.0,12944
6,119488.0,3680
7,119488.0,5440
8,119488.0,13184
9,119488.0,2976
10,119488.0,14816
11,119488.0,6880
12,119488.0,1920
13,119488.0,2976
14,119488.0,4384
15,119488.0,13248
0,119488.0,10464
1,119488.0,1568
2,119488.0,9040
3,119488.0,1568
4,119488.0,5856
5,119488.0,12944
6,119488.0,15888
7,119488.0,18000
8,119488.0,13184
9,119488.0,3328
10,119488.0,14816
11,119488.0,7232
12,119488.0,2272
13,119488.0,3328
14,119488.0,4384
15,119488.0,12896
0,119488.0,10096
1,119488.0,1920
2,119488.0,9744
3,119488.0,1920
4,119488.0,6560
5,119488.0,13296
6,119488.0,13424
7,119488.0,13072
8,119488.0,12832
9,119488.0,3680
10,119488.0,14816
11,119488.0,7584
12,119488.0,2624
13,119488.0,3680
14,119488.0,4736
15,119488.0,8640
0,119488.0,11168
1,119488.0,1920
2,119488.0,10464
3,119488.0,2272
4,119488.0,7632
5,119488.0,13280
6,119488.0,1920
7,119488.0,1568
8,119488.0,13184
9,119488.0,8640
10,119488.0,14464
11,119488.0,7936
12,119488.0,2976
13,119488.0,4032
14,119488.0,5088
15,119488.0,4384
0,119488.0,7632
1,119488.0,2272
2,119488.0,11168
3,119488.0,2272
4,119488.0,8352
5,119488.0,12928
6,119488.0,2272
7,119488.0,1920
8,119488.0,13184
9,119488.0,8992
10,119488.0,14816
11,119488.0,7936
12,119488.0,2976
13,119488.0,16240
14,119488.0,5088
15,119488.0,4384
0,119488.0,8704
1,119488.0,2624
2,119488.0,12240
