ONT_Id,B_Max_bits,B_alloc_bits
7,119488.0,3680
8,119488.0,14048
9,119488.0,3680
10,119488.0,11424
11,119488.0,1920
12,119488.0,26256
13,119488.0,13424
14,119488.0,13184
15,119488.0,5440
0,119488.0,10816
1,119488.0,8352
2,119488.0,12512
3,119488.0,9312
4,119488.0,5088
5,119488.0,13184
6,119488.0,13184
7,119488.0,4032
8,119488.0,14048
9,119488.0,4032
10,119488.0,11776
11,119488.0,2272
12,119488.0,3008
13,119488.0,1920
14,119488.0,13184
15,119488.0,5792
0,119488.0,7280
1,119488.0,9056
2,119488.0,12864
3,119488.0,9664
4,119488.0,5088
5,119488.0,13184
6,119488.0,13184
7,119488.0,4384
8,119488.0,14048
9,119488.0,4384
10,119488.0,12128
11,119488.0,2624
12,119488.0,3360
13,119488.0,1920
14,119488.0,12832
15,119488.0,18352
0,119488.0,8352
1,119488.0,10128
2,119488.0,13216
3,119488.0,10016
4,119488.0,29856
5,119488.0,12832
6,119488.0,12832
7,119488.0,16944
8,119488.0,14048
9,119488.0,16944
10,119488.0,12480
11,119488.0,2976
12,119488.0,4432
13,119488.0,14480
14,119488.0,13184
15,119488.0,25632
0,119488.0,14016
1,119488.0,10832
2,119488.0,13216
3,119488.0,10368
4,119488.0,1568
5,119488.0,13184
6,119488.0,13184
7,119488.0,1568
8,119488.0,14048
9,119488.0,1920
10,119488.0,12832
11,119488.0,3328
12,119488.0,5504
13,119488.0,13424
14,119488.0,13536
15,119488.0,13776
0,119488.0,18976
1,119488.0,11904
2,119488.0,13216
3,119488.0,10720
4,119488.0,14128
5,119488.0,13184
6,119488.0,13536
7,119488.0,1920
8,119488.0,14048
9,119488.0,2272
10,119488.0,13184
11,119488.0,3680
12,119488.0,6208
13,119488.0,1920
14,119488.0,12832
15,119488.0,2272
0,119488.0,13632
1,119488.0,13696
2,119488.0,8608
3,119488.0,11072
4,119488.0,13424
5,119488.0,13536
6,119488.0,13184
7,119488.0,2272
8,119488.0,14048
9,119488.0,2624
10,119488.0,13184
11,119488.0,4032
12,119488.0,7280
13,119488.0,2272
14,119488.0,13184
15,119488.0,2624
0,119488.0,10096
1,119488.0,14048
2,119488.0,8960
3,119488.0,11424
4,119488.0,1920
5,119488.0,12832
6,119488.0,12832
7,119488.0,2624
8,119488.0,14048
9,119488.0,2976
10,119488.0,13184
11,119488.0,4384
12,119488.0,8352
13,119488.0,2624
14,119488.0,13184
15,119488.0,2624
0,119488.0,10816
1,119488.0,14048
2,119488.0,9312
3,119488.0,11776
4,119488.0,2272
5,119488.0,13184
6,119488.0,13184
7,119488.0,14832
8,119488.0,13696
9,119488.0,15536
10,119488.0,13184
11,119488.0,4736
12,119488.0,9056
13,119488.0,2976
14,119488.0,13184
15,119488.0,2976
0,119488.0,7280
1,119488.0,12976
2,119488.0,9312
3,119488.0,12128
4,119488.0,2624
5,119488.0,13184
6,119488.0,13184
7,119488.0,13424
8,119488.0,14048
9,119488.0,14128
10,119488.0,13184
11,119488.0,5088
12,119488.0,10128
13,119488.0,3328
14,119488.0,13184
15,119488.0,3328
0,119488.0,8352
1,119488.0,26256
2,119488.0,9664
3,119488.0,12480
4,119488.0,2976
5,119488.0,13184
6,119488.0,13184
7,119488.0,1920
8,119488.0,14048
9,119488.0,1216
10,119488.0,12832
11,119488.0,5440
12,119488.0,11200
13,119488.0,3680
14,119488.0,13184
