ONT_Id,B_Max_bits,B_alloc_bits
13,1199488.0,83840
14,1199488.0,38192
15,1199488.0,42800
0,1199488.0,76928
1,1199488.0,25984
2,1199488.0,50784
3,1199488.0,19104
4,1199488.0,59968
5,1199488.0,34784
6,1199488.0,46480
7,1199488.0,64096
8,1199488.0,23296
9,1199488.0,40512
10,1199488.0,23696
11,1199488.0,53872
12,1199488.0,35504
13,1199488.0,64880
14,1199488.0,25632
15,1199488.0,91280
0,1199488.0,67536
1,1199488.0,13424
2,1199488.0,52720
3,1199488.0,72176
4,1199488.0,42800
5,1199488.0,67392
6,1199488.0,32832
7,1199488.0,76656
8,1199488.0,81040
9,1199488.0,59968
10,1199488.0,18384
11,1199488.0,23344
12,1199488.0,49152
13,1199488.0,83488
14,1199488.0,37840
15,1199488.0,72176
0,1199488.0,85904
1,1199488.0,37840
2,1199488.0,58032
3,1199488.0,23344
4,1199488.0,72176
5,1199488.0,50032
6,1199488.0,59760
7,1199488.0,78096
8,1199488.0,36224
9,1199488.0,52720
10,1199488.0,28656
11,1199488.0,48112
12,1199488.0,36224
13,1199488.0,57280
14,1199488.0,38192
15,1199488.0,67216
0,1199488.0,50000
1,1199488.0,25632
2,1199488.0,52720
3,1199488.0,72176
4,1199488.0,42800
5,1199488.0,70560
6,1199488.0,19904
7,1199488.0,76304
8,1199488.0,59568
9,1199488.0,70240
10,1199488.0,23696
11,1199488.0,35904
12,1199488.0,50944
13,1199488.0,75520
14,1199488.0,13424
15,1199488.0,67216
0,1199488.0,79024
1,1199488.0,25632
2,1199488.0,77136
3,1199488.0,40512
4,1199488.0,67216
5,1199488.0,48432
6,1199488.0,48272
7,1199488.0,87424
8,1199488.0,41904
9,1199488.0,74848
10,1199488.0,23696
11,1199488.0,42448
12,1199488.0,41904
13,1199488.0,64880
14,1199488.0,38192
15,1199488.0,59968
0,1199488.0,55680
1,1199488.0,25632
2,1199488.0,23344
3,1199488.0,82096
4,1199488.0,35552
5,1199488.0,57280
6,1199488.0,20624
7,1199488.0,99632
8,1199488.0,48432
9,1199488.0,64928
10,1199488.0,18736
11,1199488.0,35904
12,1199488.0,49872
13,1199488.0,63808
14,1199488.0,37488
15,1199488.0,72528
0,1199488.0,87344
1,1199488.0,25984
2,1199488.0,72176
3,1199488.0,35552
4,1199488.0,59968
5,1199488.0,76240
6,1199488.0,48992
7,1199488.0,64096
8,1199488.0,42624
9,1199488.0,79808
10,1199488.0,53424
11,1199488.0,42800
12,1199488.0,33056
13,1199488.0,70560
14,1199488.0,37840
15,1199488.0,42800
0,1199488.0,74064
1,1199488.0,13424
2,1199488.0,57680
3,1199488.0,99616
4,1199488.0,42800
5,1199488.0,30544
6,1199488.0,21344
7,1199488.0,88864
8,1199488.0,49152
9,1199488.0,45472
10,1199488.0,6176
11,1199488.0,35552
12,1199488.0,66032
13,1199488.0,69840
14,1199488.0,37840
15,1199488.0,72176
0,1199488.0,66448
1,1199488.0,25984
2,1199488.0,47760
3,1199488.0,45472
4,1199488.0,72176
5,1199488.0,62800
6,1199488.0,49360
7,1199488.0,78096
8,1199488.0,43696
9,1199488.0,77136
10,1199488.0,48112
11,1199488.0,47760
12,1199488.0,13376
13,1199488.0,83264
14,1199488.0,37488
15,1199488.0,47760
0,1199488.0,80096
1,1199488.0,25984
2,1199488.0,47760
3,1199488.0,84384
4,1199488.0,23344
5,1199488.0,53392
6,1199488.0,22064
7,1199488.0,76304
8,1199488.0,54832
9,1199488.0,55392
10,1199488.0,23344
11,1199488.0,48112
12,1199488.0,61424
13,1199488.0,81328
14,1199488.0,37840
15,1199488.0,67216
0,1199488.0,62208
1,1199488.0,37488
2,1199488.0,69536
3,1199488.0,64928
4,1199488.0,72528
5,1199488.0,42752
6,1199488.0,74848
7,1199488.0,79536
8,1199488.0,37664
9,1199488.0,74848
10,1199488.0,53072
11,1199488.0,42448
12,1199488.0,19056
13,1199488.0,76368
14,1199488.0,37840
15,1199488.0,42800
0,1199488.0,67168
1,1199488.0,25632
2,1199488.0,45472
3,1199488.0,79808
4,1199488.0,18384
5,1199488.0,44192
6,1199488.0,19904
7,1199488.0,78096
8,1199488.0,50944
9,1199488.0,40512
10,1199488.0,18384
11,1199488.0,47760
12,1199488.0,60352
13,1199488.0,77088
14,1199488.0,25632
15,1199488.0,59968
0,1199488.0,67888
1,1199488.0,37840
2,1199488.0,59968
3,1199488.0,62640
4,1199488.0,84384
5,1199488.0,53392
6,1199488.0,75568
7,1199488.0,80976
8,1199488.0,47424
9,1199488.0,75200
10,1199488.0,53424
11,1199488.0,23344
12,1199488.0,27024
13,1199488.0,81328
14,1199488.0,50048
15,1199488.0,42800
0,1199488.0,62928
1,1199488.0,25632
2,1199488.0,45472
3,1199488.0,89344
4,1199488.0,35904
5,1199488.0,54112
6,1199488.0,20624
7,1199488.0,91744
8,1199488.0,25584
9,1199488.0,43184
10,1199488.0,23344
11,1199488.0,30592
12,1199488.0,53888
13,1199488.0,87728
14,1199488.0,25632
15,1199488.0,67568
0,1199488.0,68608
1,1199488.0,25632
2,1199488.0,57680
3,1199488.0,67600
4,1199488.0,66864
5,1199488.0,44192
6,1199488.0,68384
7,1199488.0,99632
8,1199488.0,53104
9,1199488.0,74848
10,1199488.0,43520
11,1199488.0,35552
12,1199488.0,32704
13,1199488.0,64880
14,1199488.0,37840
15,1199488.0,35200
0,1199488.0,81168
1,1199488.0,25984
2,1199488.0,45824
3,1199488.0,77136
4,1199488.0,47760
5,1199488.0,55552
6,1199488.0,33552
7,1199488.0,87072
8,1199488.0,29552
9,1199488.0,35904
10,1199488.0,43104
11,1199488.0,35904
12,1199488.0,37792
13,1199488.0,83488
14,1199488.0,25632
15,1199488.0,72176
0,1199488.0,49648
1,1199488.0,13424
2,1199488.0,52720
3,1199488.0,77136
4,1199488.0,67216
5,1199488.0,66320
6,1199488.0,45040
7,1199488.0,99632
8,1199488.0,55712
9,1199488.0,57680
10,1199488.0,30544
11,1199488.0,23344
12,1199488.0,50592
13,1199488.0,70560
14,1199488.0,38192
15,1199488.0,55008
