ONT_Id,B_Max_bits,B_alloc_bits
15,1199488.0,55680
0,1199488.0,23696
1,1199488.0,14128
2,1199488.0,61920
3,1199488.0,20624
4,1199488.0,67216
5,1199488.0,19056
6,1199488.0,45472
7,1199488.0,21408
8,1199488.0,13776
9,1199488.0,17152
10,1199488.0,30592
11,1199488.0,25280
12,1199488.0,54656
13,1199488.0,11488
14,1199488.0,35344
15,1199488.0,73696
0,1199488.0,30592
1,1199488.0,13776
2,1199488.0,45040
3,1199488.0,26016
4,1199488.0,42448
5,1199488.0,59280
6,1199488.0,58032
7,1199488.0,33968
8,1199488.0,13776
9,1199488.0,22464
10,1199488.0,35904
11,1199488.0,50048
12,1199488.0,47760
13,1199488.0,40864
14,1199488.0,22064
15,1199488.0,56752
0,1199488.0,30592
1,1199488.0,13424
2,1199488.0,57248
3,1199488.0,21344
4,1199488.0,59968
5,1199488.0,31984
6,1199488.0,28304
7,1199488.0,21056
8,1199488.0,13776
9,1199488.0,16800
10,1199488.0,35552
11,1199488.0,25632
12,1199488.0,55008
13,1199488.0,18384
14,1199488.0,35344
15,1199488.0,67168
0,1199488.0,35552
1,1199488.0,13776
2,1199488.0,32112
3,1199488.0,39296
4,1199488.0,47760
5,1199488.0,37792
6,1199488.0,75200
7,1199488.0,43888
8,1199488.0,13776
9,1199488.0,17152
10,1199488.0,47760
11,1199488.0,50048
12,1199488.0,50048
13,1199488.0,40864
14,1199488.0,23136
15,1199488.0,44912
0,1199488.0,23344
1,1199488.0,13424
2,1199488.0,69456
3,1199488.0,11664
4,1199488.0,42448
5,1199488.0,32704
6,1199488.0,23344
7,1199488.0,21408
8,1199488.0,26336
9,1199488.0,22112
10,1199488.0,35552
11,1199488.0,25632
12,1199488.0,50048
13,1199488.0,11136
14,1199488.0,36064
15,1199488.0,67888
0,1199488.0,35904
1,1199488.0,14128
2,1199488.0,32112
3,1199488.0,48304
4,1199488.0,59968
5,1199488.0,42752
6,1199488.0,75200
7,1199488.0,33616
8,1199488.0,13072
9,1199488.0,16800
10,1199488.0,47760
11,1199488.0,50048
12,1199488.0,62256
13,1199488.0,36256
14,1199488.0,24576
15,1199488.0,70048
0,1199488.0,11136
1,1199488.0,1216
2,1199488.0,57968
3,1199488.0,16336
4,1199488.0,23344
5,1199488.0,33776
6,1199488.0,33264
7,1199488.0,43536
8,1199488.0,25984
9,1199488.0,17152
10,1199488.0,30592
11,1199488.0,50048
12,1199488.0,37488
13,1199488.0,11136
14,1199488.0,36432
15,1199488.0,42752
0,1199488.0,40864
1,1199488.0,13776
2,1199488.0,21344
3,1199488.0,47584
4,1199488.0,47760
5,1199488.0,43472
6,1199488.0,69888
7,1199488.0,23344
8,1199488.0,13424
9,1199488.0,17152
10,1199488.0,53072
11,1199488.0,37840
12,1199488.0,62256
13,1199488.0,29008
14,1199488.0,37504
15,1199488.0,71120
0,1199488.0,11488
1,1199488.0,1568
2,1199488.0,58688
3,1199488.0,9856
4,1199488.0,35552
5,1199488.0,33776
6,1199488.0,35552
7,1199488.0,33616
8,1199488.0,25984
9,1199488.0,22112
10,1199488.0,23344
11,1199488.0,37840
12,1199488.0,37840
13,1199488.0,11488
14,1199488.0,20624
15,1199488.0,38512
0,1199488.0,41216
1,1199488.0,13776
2,1199488.0,22064
3,1199488.0,40384
4,1199488.0,48112
5,1199488.0,44544
6,1199488.0,82448
7,1199488.0,28304
8,1199488.0,25632
9,1199488.0,17152
10,1199488.0,48112
11,1199488.0,37840
12,1199488.0,50048
13,1199488.0,28656
14,1199488.0,37504
15,1199488.0,89008
0,1199488.0,11488
1,1199488.0,13424
2,1199488.0,59408
3,1199488.0,10576
4,1199488.0,23344
5,1199488.0,34144
6,1199488.0,52368
7,1199488.0,38576
8,1199488.0,25632
9,1199488.0,17152
10,1199488.0,18736
11,1199488.0,38192
12,1199488.0,50048
13,1199488.0,16448
14,1199488.0,20624
15,1199488.0,25584
0,1199488.0,41216
1,1199488.0,18448
2,1199488.0,35344
3,1199488.0,40736
4,1199488.0,48112
5,1199488.0,45264
6,1199488.0,72176
7,1199488.0,23344
8,1199488.0,13424
9,1199488.0,22112
10,1199488.0,65280
11,1199488.0,25632
12,1199488.0,49696
13,1199488.0,29360
14,1199488.0,38576
15,1199488.0,84048
0,1199488.0,23696
1,1199488.0,11296
2,1199488.0,44688
3,1199488.0,10576
4,1199488.0,23696
5,1199488.0,35216
6,1199488.0,52720
7,1199488.0,21760
8,1199488.0,25632
9,1199488.0,17152
10,1199488.0,30592
11,1199488.0,38192
12,1199488.0,50048
13,1199488.0,11488
14,1199488.0,33552
15,1199488.0,25584
0,1199488.0,35552
1,1199488.0,29968
2,1199488.0,35712
3,1199488.0,41456
4,1199488.0,48112
5,1199488.0,45632
6,1199488.0,69888
7,1199488.0,26720
8,1199488.0,13424
9,1199488.0,16800
10,1199488.0,55008
11,1199488.0,25984
12,1199488.0,62256
13,1199488.0,29008
14,1199488.0,32832
15,1199488.0,89728
0,1199488.0,41216
1,1199488.0,13088
2,1199488.0,32832
3,1199488.0,11648
4,1199488.0,35904
5,1199488.0,65312
6,1199488.0,52720
7,1199488.0,16448
8,1199488.0,25632
9,1199488.0,22112
10,1199488.0,23344
11,1199488.0,50400
12,1199488.0,37488
13,1199488.0,16448
14,1199488.0,20272
15,1199488.0,24864
0,1199488.0,6176
1,1199488.0,30688
2,1199488.0,33552
3,1199488.0,42176
4,1199488.0,59616
5,1199488.0,25584
6,1199488.0,72176
7,1199488.0,17152
8,1199488.0,13776
9,1199488.0,29008
10,1199488.0,35552
11,1199488.0,25632
12,1199488.0,62256
13,1199488.0,29008
14,1199488.0,33552
15,1199488.0,85840
0,1199488.0,40864
1,1199488.0,13088
2,1199488.0,37840
3,1199488.0,24576
4,1199488.0,30592
5,1199488.0,73280
6,1199488.0,52368
7,1199488.0,22112
8,1199488.0,13424
9,1199488.0,11488
10,1199488.0,30592
11,1199488.0,50400
12,1199488.0,37840
13,1199488.0,24048
14,1199488.0,21344
15,1199488.0,30544
0,1199488.0,10784
1,1199488.0,31408
2,1199488.0,25984
3,1199488.0,32112
4,1199488.0,64928
5,1199488.0,18336
6,1199488.0,77136
7,1199488.0,16800
8,1199488.0,13776
9,1199488.0,29008
10,1199488.0,30592
11,1199488.0,13424
12,1199488.0,50048
13,1199488.0,22992
14,1199488.0,33552
15,1199488.0,62208
0,1199488.0,35904
1,1199488.0,13808
2,1199488.0,37840
3,1199488.0,25296
4,1199488.0,27952
5,1199488.0,71840
6,1199488.0,47760
7,1199488.0,17152
8,1199488.0,13776
9,1199488.0,16448
10,1199488.0,47760
11,1199488.0,50400
12,1199488.0,37840
13,1199488.0,28656
14,1199488.0,21344
15,1199488.0,50720
0,1199488.0,18384
1,1199488.0,31760
2,1199488.0,38192
3,1199488.0,20624
4,1199488.0,64928
5,1199488.0,13376
6,1199488.0,64928
7,1199488.0,17152
8,1199488.0,13776
9,1199488.0,29008
10,1199488.0,30240
11,1199488.0,25632
12,1199488.0,50400
13,1199488.0,18384
14,1199488.0,34624
15,1199488.0,54608
0,1199488.0,40864
1,1199488.0,38944
2,1199488.0,49696
3,1199488.0,26016
4,1199488.0,28304
5,1199488.0,68592
6,1199488.0,52720
7,1199488.0,22464
8,1199488.0,13776
9,1199488.0,23696
10,1199488.0,35552
11,1199488.0,62256
12,1199488.0,37840
13,1199488.0,23696
14,1199488.0,22064
15,1199488.0,44192
0,1199488.0,11136
1,1199488.0,8416
2,1199488.0,50048
3,1199488.0,21344
4,1199488.0,52720
5,1199488.0,35552
6,1199488.0,54656
7,1199488.0,17152
8,1199488.0,13776
9,1199488.0,23344
10,1199488.0,35552
11,1199488.0,25632
12,1199488.0,37840
13,1199488.0,23344
14,1199488.0,34992
15,1199488.0,56032
0,1199488.0,36256
1,1199488.0,51504
2,1199488.0,37840
3,1199488.0,38944
4,1199488.0,45472
5,1199488.0,42800
6,1199488.0,67216
7,1199488.0,17152
8,1199488.0,13424
