ONT_Id,B_Max_bits,B_alloc_bits
12,1199488.0,20624
13,1199488.0,44912
14,1199488.0,37840
15,1199488.0,19776
0,1199488.0,23344
1,1199488.0,25632
2,1199488.0,77488
3,1199488.0,38544
4,1199488.0,25632
5,1199488.0,3328
6,1199488.0,21056
7,1199488.0,25984
8,1199488.0,55376
9,1199488.0,37840
10,1199488.0,51872
11,1199488.0,45040
12,1199488.0,21344
13,1199488.0,31984
14,1199488.0,37840
15,1199488.0,61072
0,1199488.0,23696
1,1199488.0,25632
2,1199488.0,11136
3,1199488.0,1216
4,1199488.0,25984
5,1199488.0,3328
6,1199488.0,82448
7,1199488.0,13424
8,1199488.0,47760
9,1199488.0,50048
10,1199488.0,9856
11,1199488.0,45760
12,1199488.0,21344
13,1199488.0,44912
14,1199488.0,37840
15,1199488.0,20848
0,1199488.0,23696
1,1199488.0,37840
2,1199488.0,85088
3,1199488.0,38192
4,1199488.0,25632
5,1199488.0,3680
6,1199488.0,11136
7,1199488.0,25984
8,1199488.0,47760
9,1199488.0,38192
10,1199488.0,40016
11,1199488.0,45760
12,1199488.0,22064
13,1199488.0,31984
14,1199488.0,37840
15,1199488.0,59632
0,1199488.0,23344
1,1199488.0,13424
2,1199488.0,18032
3,1199488.0,13072
4,1199488.0,38544
5,1199488.0,4032
6,1199488.0,87408
7,1199488.0,13424
8,1199488.0,47760
9,1199488.0,37840
10,1199488.0,9856
11,1199488.0,58688
12,1199488.0,21344
13,1199488.0,45984
14,1199488.0,38192
15,1199488.0,20848
0,1199488.0,23696
1,1199488.0,37840
2,1199488.0,89696
3,1199488.0,38192
4,1199488.0,1216
5,1199488.0,4032
6,1199488.0,33264
7,1199488.0,26336
8,1199488.0,42800
9,1199488.0,38192
10,1199488.0,40736
11,1199488.0,45040
12,1199488.0,22064
13,1199488.0,32704
14,1199488.0,25632
15,1199488.0,61072
0,1199488.0,29824
1,1199488.0,25984
2,1199488.0,23344
3,1199488.0,13424
4,1199488.0,38192
5,1199488.0,4384
6,1199488.0,71824
7,1199488.0,1216
8,1199488.0,47760
9,1199488.0,38192
10,1199488.0,11648
11,1199488.0,44320
12,1199488.0,22416
13,1199488.0,46704
14,1199488.0,38192
15,1199488.0,21568
0,1199488.0,48144
1,1199488.0,13424
2,1199488.0,79072
3,1199488.0,38192
4,1199488.0,13072
5,1199488.0,4384
6,1199488.0,40512
7,1199488.0,25984
8,1199488.0,42800
9,1199488.0,50400
10,1199488.0,42176
11,1199488.0,45040
12,1199488.0,22784
13,1199488.0,33424
14,1199488.0,25984
15,1199488.0,61424
0,1199488.0,24864
1,1199488.0,25984
2,1199488.0,47760
3,1199488.0,13424
4,1199488.0,38192
5,1199488.0,4736
6,1199488.0,69888
7,1199488.0,1568
8,1199488.0,48112
9,1199488.0,62256
10,1199488.0,12368
11,1199488.0,45040
12,1199488.0,22784
13,1199488.0,51664
14,1199488.0,50400
15,1199488.0,21936
0,1199488.0,53824
1,1199488.0,25280
2,1199488.0,67216
3,1199488.0,38544
4,1199488.0,13424
5,1199488.0,5088
6,1199488.0,33264
7,1199488.0,25984
8,1199488.0,35552
9,1199488.0,25280
10,1199488.0,42896
11,1199488.0,45760
12,1199488.0,23856
13,1199488.0,33776
14,1199488.0,62256
15,1199488.0,65312
0,1199488.0,18336
1,1199488.0,25984
2,1199488.0,47760
3,1199488.0,1216
4,1199488.0,38192
5,1199488.0,5088
6,1199488.0,72176
7,1199488.0,25632
8,1199488.0,48112
9,1199488.0,62256
10,1199488.0,12368
11,1199488.0,50720
12,1199488.0,23504
13,1199488.0,47424
14,1199488.0,49696
15,1199488.0,22288
0,1199488.0,48496
1,1199488.0,25632
2,1199488.0,67216
3,1199488.0,38192
4,1199488.0,25632
5,1199488.0,5440
6,1199488.0,45472
7,1199488.0,25632
8,1199488.0,30944
