ONT_Id,B_Max_bits,B_alloc_bits
10,119488.0,1568
11,119488.0,14048
12,119488.0,2272
13,119488.0,4064
14,119488.0,13184
15,119488.0,1920
0,119488.0,1920
1,119488.0,21904
2,119488.0,2272
3,119488.0,3680
4,119488.0,2272
5,119488.0,5440
6,119488.0,5440
7,119488.0,12624
8,119488.0,6880
9,119488.0,3328
10,119488.0,1920
11,119488.0,14048
12,119488.0,7584
13,119488.0,4784
14,119488.0,12832
15,119488.0,1920
0,119488.0,1920
1,119488.0,1568
2,119488.0,2624
3,119488.0,4032
4,119488.0,2624
5,119488.0,18000
6,119488.0,18000
7,119488.0,13328
8,119488.0,6880
9,119488.0,3328
10,119488.0,1920
11,119488.0,14048
12,119488.0,7936
13,119488.0,5856
14,119488.0,13184
15,119488.0,2272
0,119488.0,2272
1,119488.0,13776
2,119488.0,2624
3,119488.0,4032
4,119488.0,2976
5,119488.0,1568
6,119488.0,1568
7,119488.0,14048
8,119488.0,2624
9,119488.0,15888
10,119488.0,2272
11,119488.0,13696
12,119488.0,7936
13,119488.0,6560
14,119488.0,13184
15,119488.0,2624
0,119488.0,2624
1,119488.0,1568
2,119488.0,2976
3,119488.0,4384
4,119488.0,2976
5,119488.0,1568
6,119488.0,1568
7,119488.0,14048
8,119488.0,2976
9,119488.0,1568
10,119488.0,2624
11,119488.0,13328
12,119488.0,8288
13,119488.0,7280
14,119488.0,12832
15,119488.0,2976
0,119488.0,15184
1,119488.0,1920
2,119488.0,3328
3,119488.0,4736
4,119488.0,3328
5,119488.0,1920
6,119488.0,1920
7,119488.0,25904
8,119488.0,27392
9,119488.0,14128
10,119488.0,2976
11,119488.0,14048
12,119488.0,8640
13,119488.0,8352
14,119488.0,13184
15,119488.0,2976
0,119488.0,1216
1,119488.0,6880
2,119488.0,3328
3,119488.0,16944
4,119488.0,3680
5,119488.0,2272
6,119488.0,2272
7,119488.0,2288
8,119488.0,13776
9,119488.0,1568
10,119488.0,2976
11,119488.0,13680
12,119488.0,8992
13,119488.0,9056
14,119488.0,13184
15,119488.0,3328
0,119488.0,1568
1,119488.0,19440
2,119488.0,3680
3,119488.0,1568
4,119488.0,3680
5,119488.0,2624
6,119488.0,2624
7,119488.0,3360
8,119488.0,1568
9,119488.0,1920
10,119488.0,3328
11,119488.0,13328
12,119488.0,8992
13,119488.0,9776
14,119488.0,13184
15,119488.0,3680
0,119488.0,1920
1,119488.0,1568
2,119488.0,4032
3,119488.0,1920
4,119488.0,4032
5,119488.0,2624
6,119488.0,2624
7,119488.0,4080
8,119488.0,6880
9,119488.0,2272
10,119488.0,3680
11,119488.0,14048
12,119488.0,4736
13,119488.0,10848
14,119488.0,12832
15,119488.0,3680
0,119488.0,1920
1,119488.0,14128
2,119488.0,4384
3,119488.0,2272
4,119488.0,4384
5,119488.0,2976
6,119488.0,2976
7,119488.0,4784
8,119488.0,6880
9,119488.0,2272
10,119488.0,3680
11,119488.0,18656
12,119488.0,10048
13,119488.0,11552
14,119488.0,13184
15,119488.0,4032
0,119488.0,2272
1,119488.0,1216
2,119488.0,4384
3,119488.0,14480
4,119488.0,4384
5,119488.0,3328
6,119488.0,3328
7,119488.0,5856
8,119488.0,7232
9,119488.0,2624
10,119488.0,16240
11,119488.0,14016
12,119488.0,10048
13,119488.0,11552
14,119488.0,12832
15,119488.0,4384
0,119488.0,2624
1,119488.0,1568
2,119488.0,4736
3,119488.0,1568
4,119488.0,4736
5,119488.0,3328
6,119488.0,3328
7,119488.0,6576
8,119488.0,2624
9,119488.0,2976
10,119488.0,13424
11,119488.0,14016
12,119488.0,10400
13,119488.0,24832
14,119488.0,13184
15,119488.0,4384
0,119488.0,2624
1,119488.0,1568
2,119488.0,5088
3,119488.0,1920
4,119488.0,5088
5,119488.0,3680
6,119488.0,3680
7,119488.0,6560
8,119488.0,2976
9,119488.0,15184
10,119488.0,1568
11,119488.0,13664
12,119488.0,10752
13,119488.0,14144
14,119488.0,13184
15,119488.0,4736
0,119488.0,2976
1,119488.0,6880
2,119488.0,17296
3,119488.0,1920
4,119488.0,5088
5,119488.0,3680
6,119488.0,4032
7,119488.0,7632
8,119488.0,3328
9,119488.0,1568
10,119488.0,1920
11,119488.0,13664
12,119488.0,10752
13,119488.0,3008
14,119488.0,13184
15,119488.0,5088
0,119488.0,3328
1,119488.0,7232
2,119488.0,1568
3,119488.0,2272
4,119488.0,17648
5,119488.0,4032
6,119488.0,4032
7,119488.0,8352
8,119488.0,3328
9,119488.0,1920
10,119488.0,2272
11,119488.0,12944
12,119488.0,23312
13,119488.0,3712
14,119488.0,12832
15,119488.0,5088
0,119488.0,3328
1,119488.0,7232
2,119488.0,14128
3,119488.0,2624
4,119488.0,13776
5,119488.0,4384
6,119488.0,4384
7,119488.0,9056
8,119488.0,8640
9,119488.0,1920
10,119488.0,2272
11,119488.0,13664
12,119488.0,1568
13,119488.0,16992
14,119488.0,13184
15,119488.0,5440
0,119488.0,3680
1,119488.0,7584
2,119488.0,1216
3,119488.0,2624
4,119488.0,13424
5,119488.0,4736
6,119488.0,4736
7,119488.0,10128
8,119488.0,8992
9,119488.0,2272
10,119488.0,2624
11,119488.0,15088
12,119488.0,6528
13,119488.0,2656
14,119488.0,13184
15,119488.0,5792
0,119488.0,16240
1,119488.0,3328
2,119488.0,1568
3,119488.0,2976
4,119488.0,1568
5,119488.0,4736
6,119488.0,4736
7,119488.0,10848
8,119488.0,9344
9,119488.0,2624
10,119488.0,15184
11,119488.0,14016
