ONT_Id,B_Max_bits,B_alloc_bits
0,1199488.0,50768
1,1199488.0,11296
2,1199488.0,25088
3,1199488.0,35904
4,1199488.0,52224
5,1199488.0,20576
6,1199488.0,47760
7,1199488.0,44320
8,1199488.0,13424
9,1199488.0,24576
10,1199488.0,6848
11,1199488.0,28656
12,1199488.0,44192
13,1199488.0,1216
14,1199488.0,21056
15,1199488.0,37488
0,1199488.0,37840
1,1199488.0,29968
2,1199488.0,44416
3,1199488.0,35200
4,1199488.0,9856
5,1199488.0,50752
6,1199488.0,47408
7,1199488.0,31760
8,1199488.0,26336
9,1199488.0,22416
10,1199488.0,7200
11,1199488.0,18384
12,1199488.0,42752
13,1199488.0,25984
14,1199488.0,50784
15,1199488.0,62256
0,1199488.0,38192
1,1199488.0,12368
2,1199488.0,25808
3,1199488.0,35904
4,1199488.0,52224
5,1199488.0,26976
6,1199488.0,42800
7,1199488.0,32832
8,1199488.0,1216
9,1199488.0,25296
10,1199488.0,7200
11,1199488.0,28656
12,1199488.0,44912
13,1199488.0,1568
14,1199488.0,21408
15,1199488.0,37840
0,1199488.0,25632
1,1199488.0,42176
2,1199488.0,44064
3,1199488.0,30240
4,1199488.0,10208
5,1199488.0,55344
6,1199488.0,42800
7,1199488.0,21344
8,1199488.0,25984
9,1199488.0,23136
10,1199488.0,7552
11,1199488.0,11136
12,1199488.0,37792
13,1199488.0,25984
14,1199488.0,45824
15,1199488.0,50048
0,1199488.0,38192
1,1199488.0,24576
2,1199488.0,26176
3,1199488.0,40864
4,1199488.0,52944
5,1199488.0,22736
6,1199488.0,23344
7,1199488.0,34272
8,1199488.0,1216
9,1199488.0,24944
10,1199488.0,7904
11,1199488.0,24048
12,1199488.0,45264
13,1199488.0,25632
14,1199488.0,21408
15,1199488.0,37840
0,1199488.0,25984
1,1199488.0,32112
2,1199488.0,44416
3,1199488.0,23344
4,1199488.0,23136
5,1199488.0,56064
6,1199488.0,47760
7,1199488.0,21344
8,1199488.0,38192
