ONT_Id,B_Max_bits,B_alloc_bits
0,1199488.0,13424
1,1199488.0,13424
2,1199488.0,22112
3,1199488.0,18480
4,1199488.0,17504
5,1199488.0,25632
6,1199488.0,17152
7,1199488.0,22112
8,1199488.0,25984
9,1199488.0,20624
10,1199488.0,13776
11,1199488.0,1568
12,1199488.0,13424
13,1199488.0,9856
14,1199488.0,16800
15,1199488.0,13424
0,1199488.0,25632
1,1199488.0,37840
2,1199488.0,16800
3,1199488.0,19200
4,1199488.0,22112
5,1199488.0,13424
6,1199488.0,16800
7,1199488.0,16800
8,1199488.0,13424
9,1199488.0,31760
10,1199488.0,1216
11,1199488.0,14128
12,1199488.0,26336
13,1199488.0,27808
14,1199488.0,17152
15,1199488.0,25632
0,1199488.0,25280
1,1199488.0,25632
2,1199488.0,17152
3,1199488.0,19552
4,1199488.0,17152
5,1199488.0,25632
6,1199488.0,17152
7,1199488.0,17152
8,1199488.0,25984
9,1199488.0,20624
10,1199488.0,13776
11,1199488.0,1568
12,1199488.0,1216
13,1199488.0,9856
14,1199488.0,22112
15,1199488.0,13424
0,1199488.0,25632
1,1199488.0,25632
2,1199488.0,17152
3,1199488.0,19200
4,1199488.0,16800
5,1199488.0,25280
6,1199488.0,22112
7,1199488.0,17152
8,1199488.0,13776
9,1199488.0,32112
10,1199488.0,1568
11,1199488.0,14128
12,1199488.0,25984
13,1199488.0,28528
14,1199488.0,16800
15,1199488.0,25632
0,1199488.0,25632
1,1199488.0,25632
2,1199488.0,22112
3,1199488.0,19552
4,1199488.0,22112
5,1199488.0,25632
6,1199488.0,16800
7,1199488.0,22112
8,1199488.0,25984
9,1199488.0,21344
10,1199488.0,13776
11,1199488.0,13776
12,1199488.0,1216
13,1199488.0,10928
14,1199488.0,17152
15,1199488.0,13776
0,1199488.0,13424
1,1199488.0,25632
2,1199488.0,16800
3,1199488.0,18832
4,1199488.0,17152
5,1199488.0,25632
6,1199488.0,17152
7,1199488.0,17152
8,1199488.0,25632
9,1199488.0,20624
10,1199488.0,13424
11,1199488.0,13424
12,1199488.0,25984
13,1199488.0,29248
14,1199488.0,17152
15,1199488.0,13424
0,1199488.0,25632
1,1199488.0,13424
2,1199488.0,17152
3,1199488.0,19200
4,1199488.0,16800
5,1199488.0,13424
6,1199488.0,17152
7,1199488.0,16800
8,1199488.0,38192
9,1199488.0,22416
10,1199488.0,14128
11,1199488.0,14128
12,1199488.0,13424
13,1199488.0,10928
14,1199488.0,22464
15,1199488.0,13776
0,1199488.0,25632
1,1199488.0,26336
2,1199488.0,17152
3,1199488.0,19552
4,1199488.0,17152
5,1199488.0,25632
6,1199488.0,22112
7,1199488.0,17152
8,1199488.0,25632
9,1199488.0,20624
10,1199488.0,1216
11,1199488.0,1216
12,1199488.0,25984
13,1199488.0,29248
14,1199488.0,16800
15,1199488.0,13424
0,1199488.0,1216
1,1199488.0,1216
2,1199488.0,22112
3,1199488.0,19200
4,1199488.0,22112
5,1199488.0,13424
6,1199488.0,17152
7,1199488.0,22464
8,1199488.0,37840
9,1199488.0,22416
10,1199488.0,13776
11,1199488.0,13776
12,1199488.0,13424
13,1199488.0,11648
14,1199488.0,17152
15,1199488.0,25632
0,1199488.0,13776
1,1199488.0,25984
2,1199488.0,17152
3,1199488.0,18480
4,1199488.0,16800
5,1199488.0,25632
6,1199488.0,17152
7,1199488.0,16800
8,1199488.0,25280
9,1199488.0,21344
10,1199488.0,1216
11,1199488.0,13072
12,1199488.0,26336
13,1199488.0,30320
14,1199488.0,22112
15,1199488.0,13776
0,1199488.0,1216
1,1199488.0,13424
2,1199488.0,17152
3,1199488.0,19552
4,1199488.0,17152
5,1199488.0,13776
6,1199488.0,22112
7,1199488.0,17152
8,1199488.0,37840
9,1199488.0,23504
10,1199488.0,13776
11,1199488.0,13776
12,1199488.0,1216
13,1199488.0,12016
14,1199488.0,16800
15,1199488.0,13424
0,1199488.0,13776
1,1199488.0,25632
2,1199488.0,22112
3,1199488.0,19200
4,1199488.0,17152
5,1199488.0,13424
6,1199488.0,16800
7,1199488.0,22112
8,1199488.0,25632
9,1199488.0,21696
10,1199488.0,1568
11,1199488.0,13424
12,1199488.0,25984
13,1199488.0,29968
14,1199488.0,17152
15,1199488.0,25984
0,1199488.0,1568
1,1199488.0,13776
2,1199488.0,16800
3,1199488.0,19552
4,1199488.0,22112
5,1199488.0,13776
6,1199488.0,17152
7,1199488.0,16800
8,1199488.0,25632
9,1199488.0,23504
10,1199488.0,13776
11,1199488.0,13776
12,1199488.0,1216
13,1199488.0,12016
14,1199488.0,16800
15,1199488.0,13776
0,1199488.0,13776
1,1199488.0,25280
2,1199488.0,16800
3,1199488.0,18480
4,1199488.0,16800
5,1199488.0,13776
6,1199488.0,17152
7,1199488.0,17152
8,1199488.0,25632
9,1199488.0,22784
10,1199488.0,1568
11,1199488.0,13424
12,1199488.0,25984
13,1199488.0,30688
14,1199488.0,22112
15,1199488.0,25984
0,1199488.0,1568
1,1199488.0,13776
2,1199488.0,17152
3,1199488.0,19200
4,1199488.0,17152
5,1199488.0,13424
6,1199488.0,34320
7,1199488.0,17152
8,1199488.0,25632
9,1199488.0,24224
10,1199488.0,14128
11,1199488.0,14128
12,1199488.0,1568
13,1199488.0,13088
14,1199488.0,17152
15,1199488.0,13776
0,1199488.0,13776
1,1199488.0,25632
2,1199488.0,22464
3,1199488.0,19552
4,1199488.0,22112
5,1199488.0,13776
6,1199488.0,11488
7,1199488.0,22112
8,1199488.0,25632
9,1199488.0,23504
10,1199488.0,13776
11,1199488.0,1216
12,1199488.0,25984
13,1199488.0,30688
14,1199488.0,16800
15,1199488.0,25984
0,1199488.0,1568
1,1199488.0,13776
2,1199488.0,16800
3,1199488.0,19200
4,1199488.0,16800
5,1199488.0,13424
6,1199488.0,28656
7,1199488.0,17152
8,1199488.0,37840
9,1199488.0,24576
10,1199488.0,25632
11,1199488.0,13776
12,1199488.0,1568
13,1199488.0,13088
14,1199488.0,17152
15,1199488.0,13776
0,1199488.0,14128
1,1199488.0,25632
2,1199488.0,17152
3,1199488.0,18480
4,1199488.0,17152
5,1199488.0,13776
6,1199488.0,11488
7,1199488.0,17152
8,1199488.0,13424
9,1199488.0,23504
10,1199488.0,13776
11,1199488.0,1216
12,1199488.0,25984
13,1199488.0,31760
14,1199488.0,22464
15,1199488.0,25984
0,1199488.0,1216
1,1199488.0,13424
2,1199488.0,17152
3,1199488.0,19200
4,1199488.0,17152
5,1199488.0,13776
6,1199488.0,46176
7,1199488.0,17152
8,1199488.0,37840
9,1199488.0,25296
10,1199488.0,25632
11,1199488.0,13776
12,1199488.0,1568
13,1199488.0,13808
14,1199488.0,16800
15,1199488.0,25984
0,1199488.0,13776
1,1199488.0,25632
2,1199488.0,22112
3,1199488.0,19200
4,1199488.0,22112
5,1199488.0,13424
6,1199488.0,23344
7,1199488.0,22112
8,1199488.0,13424
9,1199488.0,24576
10,1199488.0,26336
11,1199488.0,1568
12,1199488.0,14128
13,1199488.0,31040
14,1199488.0,17152
15,1199488.0,37840
0,1199488.0,1216
1,1199488.0,13776
2,1199488.0,17152
3,1199488.0,19552
4,1199488.0,16800
5,1199488.0,13776
6,1199488.0,30592
7,1199488.0,16800
8,1199488.0,37840
9,1199488.0,25296
10,1199488.0,13072
11,1199488.0,13776
12,1199488.0,13776
13,1199488.0,26016
14,1199488.0,22112
15,1199488.0,37840
0,1199488.0,13776
1,1199488.0,13424
2,1199488.0,16800
3,1199488.0,18480
4,1199488.0,16800
5,1199488.0,13424
6,1199488.0,23696
7,1199488.0,17152
8,1199488.0,25984
9,1199488.0,24576
10,1199488.0,25984
11,1199488.0,1568
12,1199488.0,13424
13,1199488.0,19904
14,1199488.0,16800
15,1199488.0,13424
0,1199488.0,1568
1,1199488.0,13776
2,1199488.0,17152
3,1199488.0,19552
4,1199488.0,17152
5,1199488.0,13776
