ONT_Id,B_Max_bits,B_alloc_bits
10,1199488.0,59760
11,1199488.0,23344
12,1199488.0,84384
13,1199488.0,57968
14,1199488.0,35552
15,1199488.0,79424
0,1199488.0,60368
1,1199488.0,42800
2,1199488.0,35200
3,1199488.0,61952
4,1199488.0,30592
5,1199488.0,69408
6,1199488.0,35904
7,1199488.0,54112
8,1199488.0,74464
9,1199488.0,28656
10,1199488.0,68384
11,1199488.0,43536
12,1199488.0,47760
13,1199488.0,32112
14,1199488.0,35904
15,1199488.0,35552
0,1199488.0,51392
1,1199488.0,67216
2,1199488.0,59968
3,1199488.0,23888
4,1199488.0,40864
5,1199488.0,44992
6,1199488.0,59968
7,1199488.0,116944
8,1199488.0,25632
9,1199488.0,23696
10,1199488.0,83824
11,1199488.0,21056
12,1199488.0,77136
13,1199488.0,58688
14,1199488.0,47408
15,1199488.0,72176
0,1199488.0,45712
1,1199488.0,48112
2,1199488.0,42800
3,1199488.0,62672
4,1199488.0,35552
5,1199488.0,75808
6,1199488.0,30592
7,1199488.0,73568
8,1199488.0,74816
9,1199488.0,36256
10,1199488.0,68736
11,1199488.0,33968
12,1199488.0,45472
13,1199488.0,32832
14,1199488.0,47760
15,1199488.0,55008
0,1199488.0,65040
1,1199488.0,67216
2,1199488.0,59616
3,1199488.0,37536
4,1199488.0,30592
5,1199488.0,34224
6,1199488.0,60320
7,1199488.0,96544
8,1199488.0,13424
9,1199488.0,18032
10,1199488.0,97472
11,1199488.0,21056
12,1199488.0,77488
13,1199488.0,45040
14,1199488.0,42800
15,1199488.0,67216
0,1199488.0,37024
1,1199488.0,42800
2,1199488.0,47760
3,1199488.0,40032
4,1199488.0,30592
5,1199488.0,79408
6,1199488.0,35552
7,1199488.0,71408
8,1199488.0,60320
9,1199488.0,40864
10,1199488.0,45040
11,1199488.0,33616
12,1199488.0,40512
13,1199488.0,33552
14,1199488.0,47760
15,1199488.0,59968
0,1199488.0,67552
1,1199488.0,84384
2,1199488.0,42800
3,1199488.0,62672
4,1199488.0,35552
5,1199488.0,65040
6,1199488.0,55008
7,1199488.0,104512
8,1199488.0,23696
9,1199488.0,18384
10,1199488.0,98544
11,1199488.0,16448
12,1199488.0,82096
13,1199488.0,50720
14,1199488.0,35552
15,1199488.0,55008
0,1199488.0,46432
1,1199488.0,59968
2,1199488.0,42800
3,1199488.0,14896
4,1199488.0,35904
5,1199488.0,56480
6,1199488.0,59968
7,1199488.0,85904
8,1199488.0,59968
9,1199488.0,35904
10,1199488.0,29600
11,1199488.0,33968
12,1199488.0,45824
13,1199488.0,44544
14,1199488.0,48112
15,1199488.0,55360
0,1199488.0,67552
1,1199488.0,55008
2,1199488.0,35552
3,1199488.0,74160
4,1199488.0,30592
5,1199488.0,57200
6,1199488.0,35200
7,1199488.0,73696
8,1199488.0,35552
9,1199488.0,35552
10,1199488.0,102112
11,1199488.0,11488
12,1199488.0,82096
13,1199488.0,51440
14,1199488.0,42800
15,1199488.0,59616
0,1199488.0,52464
1,1199488.0,60320
2,1199488.0,48112
3,1199488.0,16336
4,1199488.0,35552
5,1199488.0,49952
6,1199488.0,59968
7,1199488.0,79024
8,1199488.0,60320
9,1199488.0,30592
10,1199488.0,37840
11,1199488.0,29008
12,1199488.0,70240
13,1199488.0,45264
14,1199488.0,47760
15,1199488.0,59968
0,1199488.0,67920
1,1199488.0,47760
2,1199488.0,42800
3,1199488.0,74160
4,1199488.0,35552
5,1199488.0,63600
6,1199488.0,30592
7,1199488.0,61488
8,1199488.0,47760
9,1199488.0,23344
10,1199488.0,110736
11,1199488.0,16096
12,1199488.0,59968
13,1199488.0,45264
14,1199488.0,48112
15,1199488.0,67216
0,1199488.0,54272
1,1199488.0,72176
2,1199488.0,47760
3,1199488.0,17776
4,1199488.0,30592
5,1199488.0,46432
6,1199488.0,72176
7,1199488.0,62928
8,1199488.0,55008
9,1199488.0,35552
10,1199488.0,25632
11,1199488.0,29008
12,1199488.0,69888
13,1199488.0,45632
14,1199488.0,30592
15,1199488.0,59616
0,1199488.0,67552
1,1199488.0,47760
2,1199488.0,48112
3,1199488.0,74880
4,1199488.0,35904
5,1199488.0,65040
6,1199488.0,42800
7,1199488.0,42400
8,1199488.0,72528
9,1199488.0,23696
10,1199488.0,111088
11,1199488.0,11488
12,1199488.0,57680
13,1199488.0,70400
14,1199488.0,48112
15,1199488.0,72176
0,1199488.0,66480
1,1199488.0,84384
2,1199488.0,42800
3,1199488.0,19936
4,1199488.0,23344
5,1199488.0,53184
6,1199488.0,67216
7,1199488.0,68608
8,1199488.0,42800
9,1199488.0,18384
10,1199488.0,13424
11,1199488.0,28656
12,1199488.0,69888
13,1199488.0,30544
14,1199488.0,60320
15,1199488.0,55008
0,1199488.0,74368
1,1199488.0,42800
2,1199488.0,47760
3,1199488.0,74880
4,1199488.0,35904
5,1199488.0,78688
6,1199488.0,35552
7,1199488.0,38512
8,1199488.0,67216
9,1199488.0,23696
10,1199488.0,111088
11,1199488.0,28656
12,1199488.0,47760
13,1199488.0,71120
14,1199488.0,30240
15,1199488.0,66864
0,1199488.0,43552
1,1199488.0,79424
2,1199488.0,48112
3,1199488.0,21728
4,1199488.0,35904
5,1199488.0,54912
6,1199488.0,55008
7,1199488.0,69328
8,1199488.0,59616
9,1199488.0,23696
10,1199488.0,13776
11,1199488.0,18384
12,1199488.0,87408
13,1199488.0,43472
14,1199488.0,72176
15,1199488.0,59968
0,1199488.0,70848
1,1199488.0,35552
2,1199488.0,30592
3,1199488.0,74160
4,1199488.0,35552
5,1199488.0,94048
6,1199488.0,23696
7,1199488.0,39872
8,1199488.0,72176
9,1199488.0,18736
10,1199488.0,98880
11,1199488.0,23696
12,1199488.0,64576
13,1199488.0,49280
14,1199488.0,35552
15,1199488.0,67216
0,1199488.0,49952
1,1199488.0,72176
2,1199488.0,72176
3,1199488.0,23168
4,1199488.0,48112
5,1199488.0,41984
6,1199488.0,47760
7,1199488.0,60320
8,1199488.0,42800
9,1199488.0,13776
10,1199488.0,50048
11,1199488.0,23344
12,1199488.0,72176
13,1199488.0,56400
14,1199488.0,54656
15,1199488.0,67216
0,1199488.0,61088
1,1199488.0,55360
2,1199488.0,23344
3,1199488.0,74880
4,1199488.0,42800
5,1199488.0,96208
6,1199488.0,23696
7,1199488.0,30592
8,1199488.0,84384
9,1199488.0,13776
