ONT_Id,B_Max_bits,B_alloc_bits
1,1199488.0,27824
2,1199488.0,83456
3,1199488.0,14128
4,1199488.0,23344
5,1199488.0,13424
6,1199488.0,13424
7,1199488.0,42800
8,1199488.0,42752
9,1199488.0,52720
10,1199488.0,47760
11,1199488.0,25632
12,1199488.0,50672
13,1199488.0,13424
14,1199488.0,37488
15,1199488.0,69888
0,1199488.0,23136
1,1199488.0,42544
2,1199488.0,21344
3,1199488.0,13776
4,1199488.0,54656
5,1199488.0,38192
6,1199488.0,25984
7,1199488.0,42800
8,1199488.0,60704
9,1199488.0,52720
10,1199488.0,47760
11,1199488.0,62256
12,1199488.0,59360
13,1199488.0,13776
14,1199488.0,50048
15,1199488.0,57680
0,1199488.0,19904
1,1199488.0,29264
2,1199488.0,71968
3,1199488.0,38192
4,1199488.0,30592
5,1199488.0,13424
6,1199488.0,13424
7,1199488.0,42800
8,1199488.0,12656
9,1199488.0,40512
10,1199488.0,30592
11,1199488.0,25632
12,1199488.0,64672
13,1199488.0,13776
14,1199488.0,37840
15,1199488.0,59968
0,1199488.0,23856
1,1199488.0,44352
2,1199488.0,22064
3,1199488.0,13424
4,1199488.0,59968
5,1199488.0,38544
6,1199488.0,26336
7,1199488.0,72176
8,1199488.0,66032
9,1199488.0,57680
10,1199488.0,55008
11,1199488.0,62256
12,1199488.0,43920
13,1199488.0,13776
14,1199488.0,37840
15,1199488.0,40512
0,1199488.0,32480
1,1199488.0,31056
2,1199488.0,71616
3,1199488.0,38192
4,1199488.0,35552
5,1199488.0,1216
6,1199488.0,1216
7,1199488.0,30240
8,1199488.0,18336
9,1199488.0,57680
10,1199488.0,59968
11,1199488.0,50048
12,1199488.0,65760
13,1199488.0,13776
14,1199488.0,37840
15,1199488.0,64928
0,1199488.0,22784
1,1199488.0,33584
2,1199488.0,22416
3,1199488.0,25632
4,1199488.0,42800
5,1199488.0,38192
6,1199488.0,25984
7,1199488.0,67216
8,1199488.0,61072
9,1199488.0,59616
10,1199488.0,59616
11,1199488.0,49696
12,1199488.0,62160
13,1199488.0,13776
14,1199488.0,38192
15,1199488.0,58032
0,1199488.0,33552
1,1199488.0,32496
2,1199488.0,60128
3,1199488.0,37488
4,1199488.0,47760
5,1199488.0,1568
6,1199488.0,1568
7,1199488.0,35552
8,1199488.0,14096
9,1199488.0,64928
10,1199488.0,59968
11,1199488.0,50048
12,1199488.0,62880
13,1199488.0,13776
14,1199488.0,25632
15,1199488.0,52720
0,1199488.0,23504
1,1199488.0,35376
2,1199488.0,22784
3,1199488.0,25632
4,1199488.0,30592
5,1199488.0,38192
6,1199488.0,25984
7,1199488.0,59968
8,1199488.0,65312
9,1199488.0,52720
10,1199488.0,69888
11,1199488.0,50048
12,1199488.0,58640
13,1199488.0,25984
14,1199488.0,38192
15,1199488.0,57680
0,1199488.0,34272
1,1199488.0,33584
2,1199488.0,61200
3,1199488.0,37840
4,1199488.0,48112
5,1199488.0,1568
6,1199488.0,1568
7,1199488.0,42800
8,1199488.0,19776
9,1199488.0,47760
10,1199488.0,57680
11,1199488.0,50048
12,1199488.0,59360
13,1199488.0,25632
14,1199488.0,38192
15,1199488.0,70240
0,1199488.0,24576
1,1199488.0,36816
2,1199488.0,23504
3,1199488.0,13424
4,1199488.0,30240
5,1199488.0,38192
6,1199488.0,25984
7,1199488.0,55008
8,1199488.0,66384
9,1199488.0,42800
10,1199488.0,59968
11,1199488.0,25632
12,1199488.0,65040
13,1199488.0,13424
14,1199488.0,50048
15,1199488.0,59616
0,1199488.0,47200
1,1199488.0,35024
2,1199488.0,61920
3,1199488.0,37840
4,1199488.0,48112
5,1199488.0,25632
6,1199488.0,25632
7,1199488.0,47760
8,1199488.0,25456
9,1199488.0,47760
10,1199488.0,62992
11,1199488.0,50400
12,1199488.0,66112
13,1199488.0,25632
14,1199488.0,25632
15,1199488.0,59968
0,1199488.0,37504
1,1199488.0,38256
2,1199488.0,24576
3,1199488.0,13776
4,1199488.0,23344
5,1199488.0,37840
6,1199488.0,25632
7,1199488.0,42800
8,1199488.0,57344
9,1199488.0,35552
10,1199488.0,51952
11,1199488.0,13424
12,1199488.0,66480
13,1199488.0,25280
14,1199488.0,62256
15,1199488.0,69888
0,1199488.0,32832
1,1199488.0,36816
2,1199488.0,61920
3,1199488.0,25632
4,1199488.0,48112
5,1199488.0,13424
6,1199488.0,13424
7,1199488.0,43152
8,1199488.0,25088
9,1199488.0,47760
10,1199488.0,66320
11,1199488.0,50400
12,1199488.0,67200
13,1199488.0,25632
14,1199488.0,25632
15,1199488.0,57680
0,1199488.0,38224
1,1199488.0,49744
2,1199488.0,36784
3,1199488.0,13776
4,1199488.0,35552
5,1199488.0,37840
6,1199488.0,25632
7,1199488.0,47760
8,1199488.0,50592
9,1199488.0,30592
10,1199488.0,57120
11,1199488.0,13776
12,1199488.0,91968
13,1199488.0,25632
14,1199488.0,50048
15,1199488.0,52720
0,1199488.0,33552
1,1199488.0,27824
2,1199488.0,56176
3,1199488.0,25632
4,1199488.0,53424
5,1199488.0,13776
6,1199488.0,13776
7,1199488.0,48112
8,1199488.0,32208
9,1199488.0,59968
10,1199488.0,64160
11,1199488.0,50400
12,1199488.0,56128
13,1199488.0,13424
14,1199488.0,25984
15,1199488.0,64928
0,1199488.0,63712
1,1199488.0,38592
2,1199488.0,32832
3,1199488.0,13776
4,1199488.0,23344
5,1199488.0,25632
6,1199488.0,13424
7,1199488.0,30240
8,1199488.0,40464
9,1199488.0,35904
10,1199488.0,78528
11,1199488.0,37840
12,1199488.0,61440
13,1199488.0,25632
14,1199488.0,37840
15,1199488.0,57328
0,1199488.0,8064
1,1199488.0,29264
2,1199488.0,32832
3,1199488.0,25984
4,1199488.0,60320
5,1199488.0,13776
6,1199488.0,13776
7,1199488.0,48112
8,1199488.0,25456
9,1199488.0,47760
10,1199488.0,42400
11,1199488.0,61904
12,1199488.0,62160
13,1199488.0,13776
14,1199488.0,50048
15,1199488.0,47760
0,1199488.0,62640
