ONT_Id,B_Max_bits,B_alloc_bits
9,1199488.0,59968
10,1199488.0,62880
11,1199488.0,48864
12,1199488.0,62608
13,1199488.0,63152
14,1199488.0,27824
15,1199488.0,35904
0,1199488.0,54112
1,1199488.0,52944
2,1199488.0,50048
3,1199488.0,51152
4,1199488.0,25632
5,1199488.0,47760
6,1199488.0,61904
7,1199488.0,44320
8,1199488.0,47760
9,1199488.0,57680
10,1199488.0,56480
11,1199488.0,34496
12,1199488.0,37840
13,1199488.0,36944
14,1199488.0,68768
15,1199488.0,23344
0,1199488.0,61712
1,1199488.0,10928
2,1199488.0,25984
3,1199488.0,9136
4,1199488.0,37840
5,1199488.0,35552
6,1199488.0,37840
7,1199488.0,49712
8,1199488.0,57680
9,1199488.0,70240
10,1199488.0,66960
11,1199488.0,54240
12,1199488.0,74464
13,1199488.0,68112
14,1199488.0,28544
15,1199488.0,47760
0,1199488.0,54832
1,1199488.0,52944
2,1199488.0,61904
3,1199488.0,51872
4,1199488.0,25984
5,1199488.0,48112
6,1199488.0,50048
7,1199488.0,20624
8,1199488.0,40512
9,1199488.0,59968
10,1199488.0,38960
11,1199488.0,33424
12,1199488.0,25280
13,1199488.0,32336
14,1199488.0,69840
15,1199488.0,28656
0,1199488.0,62432
1,1199488.0,23856
2,1199488.0,37840
3,1199488.0,9856
4,1199488.0,37840
5,1199488.0,30592
6,1199488.0,25632
7,1199488.0,49712
8,1199488.0,70240
9,1199488.0,72176
10,1199488.0,68048
11,1199488.0,37792
12,1199488.0,74464
13,1199488.0,77520
14,1199488.0,41472
15,1199488.0,35552
0,1199488.0,55904
1,1199488.0,32112
2,1199488.0,37840
3,1199488.0,52944
4,1199488.0,25632
5,1199488.0,48112
6,1199488.0,50048
7,1199488.0,20624
8,1199488.0,40160
9,1199488.0,81744
10,1199488.0,38592
11,1199488.0,51664
12,1199488.0,25632
13,1199488.0,37072
14,1199488.0,63008
15,1199488.0,35904
0,1199488.0,67760
1,1199488.0,23504
2,1199488.0,13776
3,1199488.0,10576
4,1199488.0,37840
5,1199488.0,48112
6,1199488.0,37840
7,1199488.0,62640
8,1199488.0,70240
9,1199488.0,59968
10,1199488.0,61568
11,1199488.0,25232
12,1199488.0,62256
13,1199488.0,49648
14,1199488.0,67680
15,1199488.0,35552
0,1199488.0,49872
1,1199488.0,45040
2,1199488.0,37840
3,1199488.0,41456
4,1199488.0,25632
5,1199488.0,47760
6,1199488.0,37840
7,1199488.0,8064
8,1199488.0,47760
9,1199488.0,72176
10,1199488.0,33552
11,1199488.0,47424
12,1199488.0,25632
13,1199488.0,30544
14,1199488.0,38240
15,1199488.0,53072
0,1199488.0,68480
1,1199488.0,24576
2,1199488.0,25984
3,1199488.0,11648
4,1199488.0,38192
5,1199488.0,48112
6,1199488.0,37840
7,1199488.0,63360
8,1199488.0,47760
9,1199488.0,69536
10,1199488.0,60848
11,1199488.0,43472
12,1199488.0,62608
13,1199488.0,55680
14,1199488.0,69120
15,1199488.0,18384
0,1199488.0,50592
1,1199488.0,45760
2,1199488.0,25280
3,1199488.0,41456
4,1199488.0,13424
5,1199488.0,47760
6,1199488.0,38192
7,1199488.0,9136
8,1199488.0,69888
9,1199488.0,69888
10,1199488.0,46480
11,1199488.0,72560
12,1199488.0,25632
13,1199488.0,26304
14,1199488.0,27472
15,1199488.0,53424
0,1199488.0,47712
1,1199488.0,37504
2,1199488.0,38192
3,1199488.0,9856
4,1199488.0,50048
5,1199488.0,47760
6,1199488.0,37840
7,1199488.0,63360
8,1199488.0,47408
9,1199488.0,59968
10,1199488.0,68736
11,1199488.0,24864
12,1199488.0,62256
13,1199488.0,51440
14,1199488.0,70208
15,1199488.0,11136
0,1199488.0,62080
1,1199488.0,56176
2,1199488.0,13072
3,1199488.0,40736
4,1199488.0,25632
5,1199488.0,60320
6,1199488.0,25632
7,1199488.0,9136
8,1199488.0,55008
9,1199488.0,69888
10,1199488.0,32480
11,1199488.0,72912
12,1199488.0,25984
13,1199488.0,31984
14,1199488.0,41472
15,1199488.0,48464
0,1199488.0,59200
1,1199488.0,59408
2,1199488.0,38192
3,1199488.0,10576
4,1199488.0,37840
5,1199488.0,59616
6,1199488.0,37840
7,1199488.0,64432
8,1199488.0,47760
9,1199488.0,57680
10,1199488.0,57248
11,1199488.0,18336
12,1199488.0,50048
13,1199488.0,56400
14,1199488.0,51168
15,1199488.0,18384
0,1199488.0,71408
1,1199488.0,32112
2,1199488.0,13424
3,1199488.0,41456
4,1199488.0,50048
5,1199488.0,67216
6,1199488.0,25632
7,1199488.0,9856
8,1199488.0,47760
9,1199488.0,70240
10,1199488.0,32832
11,1199488.0,72560
12,1199488.0,38192
13,1199488.0,31984
14,1199488.0,42192
15,1199488.0,47760
0,1199488.0,41680
1,1199488.0,60128
2,1199488.0,50400
3,1199488.0,11296
4,1199488.0,25632
5,1199488.0,42800
6,1199488.0,38192
7,1199488.0,65152
8,1199488.0,55008
9,1199488.0,59968
10,1199488.0,70176
11,1199488.0,13376
12,1199488.0,50048
13,1199488.0,57472
14,1199488.0,52240
15,1199488.0,23696
0,1199488.0,59920
1,1199488.0,20624
2,1199488.0,13424
3,1199488.0,42176
4,1199488.0,37840
5,1199488.0,71824
6,1199488.0,13424
7,1199488.0,10576
8,1199488.0,42800
9,1199488.0,82096
10,1199488.0,32112
11,1199488.0,78240
12,1199488.0,25984
13,1199488.0,57120
14,1199488.0,42912
15,1199488.0,30592
0,1199488.0,40464
1,1199488.0,60480
2,1199488.0,50752
3,1199488.0,24576
4,1199488.0,25632
5,1199488.0,47760
6,1199488.0,38192
7,1199488.0,65872
8,1199488.0,47760
9,1199488.0,72176
10,1199488.0,71248
11,1199488.0,19056
12,1199488.0,50048
13,1199488.0,37072
14,1199488.0,53680
15,1199488.0,35552
0,1199488.0,60640
1,1199488.0,20624
2,1199488.0,1216
3,1199488.0,20272
4,1199488.0,37840
5,1199488.0,67216
6,1199488.0,25632
7,1199488.0,11648
8,1199488.0,42800
9,1199488.0,59968
10,1199488.0,45040
11,1199488.0,73280
12,1199488.0,25632
13,1199488.0,58192
14,1199488.0,44704
15,1199488.0,35552
0,1199488.0,24016
1,1199488.0,61920
2,1199488.0,62608
3,1199488.0,25296
4,1199488.0,25632
5,1199488.0,47408
6,1199488.0,38192
7,1199488.0,70192
8,1199488.0,43152
9,1199488.0,57680
10,1199488.0,56528
11,1199488.0,32704
12,1199488.0,50048
13,1199488.0,30544
14,1199488.0,67328
15,1199488.0,28304
0,1199488.0,73568
1,1199488.0,21696
2,1199488.0,25632
3,1199488.0,21344
4,1199488.0,38192
5,1199488.0,59968
6,1199488.0,25632
