ONT_Id,B_Max_bits,B_alloc_bits
8,1199488.0,110352
9,1199488.0,96544
10,1199488.0,79376
11,1199488.0,100096
12,1199488.0,101152
13,1199488.0,93952
14,1199488.0,125920
15,1199488.0,37792
0,1199488.0,92304
1,1199488.0,81616
2,1199488.0,70000
3,1199488.0,92016
4,1199488.0,88064
5,1199488.0,53392
6,1199488.0,79072
7,1199488.0,58352
8,1199488.0,100224
9,1199488.0,72128
10,1199488.0,77808
11,1199488.0,55632
12,1199488.0,91584
13,1199488.0,116432
14,1199488.0,140064
15,1199488.0,80096
0,1199488.0,92304
1,1199488.0,123200
2,1199488.0,47664
3,1199488.0,67600
4,1199488.0,67888
5,1199488.0,61360
6,1199488.0,30592
7,1199488.0,124224
8,1199488.0,104960
9,1199488.0,79024
10,1199488.0,90368
11,1199488.0,95488
12,1199488.0,88576
13,1199488.0,101552
14,1199488.0,72128
15,1199488.0,68608
0,1199488.0,74416
1,1199488.0,69056
2,1199488.0,73520
3,1199488.0,109536
4,1199488.0,75136
5,1199488.0,67392
6,1199488.0,72176
7,1199488.0,100656
8,1199488.0,86576
9,1199488.0,78528
10,1199488.0,79376
11,1199488.0,82208
12,1199488.0,103296
13,1199488.0,104224
14,1199488.0,151056
15,1199488.0,37792
0,1199488.0,93744
1,1199488.0,92384
2,1199488.0,52112
3,1199488.0,67248
4,1199488.0,75856
5,1199488.0,59920
6,1199488.0,35904
7,1199488.0,74800
8,1199488.0,99504
9,1199488.0,82768
10,1199488.0,77088
11,1199488.0,67120
12,1199488.0,67888
13,1199488.0,98912
14,1199488.0,91584
15,1199488.0,69680
0,1199488.0,105232
1,1199488.0,77248
2,1199488.0,61312
3,1199488.0,82096
4,1199488.0,78656
5,1199488.0,60640
6,1199488.0,55008
7,1199488.0,122064
8,1199488.0,81616
9,1199488.0,84560
10,1199488.0,91584
11,1199488.0,71792
12,1199488.0,91808
13,1199488.0,101552
14,1199488.0,133168
15,1199488.0,43472
0,1199488.0,73344
1,1199488.0,89088
2,1199488.0,42704
3,1199488.0,84768
4,1199488.0,62928
5,1199488.0,53392
6,1199488.0,72176
7,1199488.0,82048
8,1199488.0,123200
9,1199488.0,113584
10,1199488.0,66816
11,1199488.0,86800
12,1199488.0,91088
13,1199488.0,111472
14,1199488.0,72128
15,1199488.0,58912
0,1199488.0,91584
1,1199488.0,103104
2,1199488.0,53552
3,1199488.0,84768
4,1199488.0,75136
5,1199488.0,61712
6,1199488.0,30592
7,1199488.0,99216
8,1199488.0,87296
9,1199488.0,84336
10,1199488.0,90736
11,1199488.0,80768
12,1199488.0,79024
13,1199488.0,101552
14,1199488.0,146096
15,1199488.0,45264
0,1199488.0,67888
1,1199488.0,85136
2,1199488.0,51264
3,1199488.0,79808
4,1199488.0,78304
5,1199488.0,49152
6,1199488.0,60320
7,1199488.0,78192
8,1199488.0,104592
9,1199488.0,89296
10,1199488.0,78528
11,1199488.0,59280
12,1199488.0,112992
13,1199488.0,84384
14,1199488.0,97264
15,1199488.0,71840
0,1199488.0,100624
1,1199488.0,106032
2,1199488.0,56352
3,1199488.0,96976
4,1199488.0,61488
5,1199488.0,91456
6,1199488.0,35552
7,1199488.0,112144
8,1199488.0,113152
9,1199488.0,94624
10,1199488.0,79376
11,1199488.0,86128
12,1199488.0,78656
13,1199488.0,106512
14,1199488.0,120240
15,1199488.0,38512
0,1199488.0,92304
1,1199488.0,56128
2,1199488.0,47744
3,1199488.0,97328
4,1199488.0,94816
5,1199488.0,60640
6,1199488.0,65632
7,1199488.0,89680
8,1199488.0,82336
9,1199488.0,89296
10,1199488.0,88944
11,1199488.0,48080
12,1199488.0,97264
13,1199488.0,130928
14,1199488.0,110192
15,1199488.0,67168
0,1199488.0,86624
1,1199488.0,112432
2,1199488.0,68144
3,1199488.0,92016
4,1199488.0,48928
5,1199488.0,71408
6,1199488.0,23344
7,1199488.0,122064
8,1199488.0,93104
9,1199488.0,90016
10,1199488.0,67168
11,1199488.0,104384
12,1199488.0,89296
13,1199488.0,84032
14,1199488.0,120960
15,1199488.0,34192
0,1199488.0,87344
1,1199488.0,81616
2,1199488.0,73520
3,1199488.0,109184
4,1199488.0,86624
5,1199488.0,67040
6,1199488.0,65280
7,1199488.0,81200
8,1199488.0,77600
