ONT_Id,B_Max_bits,B_alloc_bits
9,1199488.0,29248
10,1199488.0,35552
11,1199488.0,50048
12,1199488.0,13776
13,1199488.0,22656
14,1199488.0,22464
15,1199488.0,47760
0,1199488.0,8416
1,1199488.0,1568
2,1199488.0,35552
3,1199488.0,30592
4,1199488.0,14128
5,1199488.0,29008
6,1199488.0,24576
7,1199488.0,13776
8,1199488.0,13424
9,1199488.0,11648
10,1199488.0,35904
11,1199488.0,25632
12,1199488.0,1568
13,1199488.0,41616
14,1199488.0,16800
15,1199488.0,57680
0,1199488.0,26368
1,1199488.0,14128
2,1199488.0,35552
3,1199488.0,84384
4,1199488.0,1216
5,1199488.0,16448
6,1199488.0,25296
7,1199488.0,25632
8,1199488.0,38192
9,1199488.0,29968
10,1199488.0,48112
11,1199488.0,50400
12,1199488.0,14128
13,1199488.0,23008
14,1199488.0,17152
15,1199488.0,45472
0,1199488.0,8416
1,1199488.0,1216
2,1199488.0,33264
3,1199488.0,30592
4,1199488.0,13776
5,1199488.0,29008
6,1199488.0,25296
7,1199488.0,13776
8,1199488.0,13424
9,1199488.0,12368
10,1199488.0,54656
11,1199488.0,25632
12,1199488.0,1568
13,1199488.0,36656
14,1199488.0,17152
15,1199488.0,40512
0,1199488.0,27088
1,1199488.0,13776
2,1199488.0,33264
3,1199488.0,74464
4,1199488.0,1216
5,1199488.0,11840
6,1199488.0,38576
7,1199488.0,25984
8,1199488.0,38544
9,1199488.0,31040
10,1199488.0,30592
11,1199488.0,50048
12,1199488.0,14128
13,1199488.0,40896
14,1199488.0,34320
15,1199488.0,35552
0,1199488.0,9136
1,1199488.0,1568
2,1199488.0,28656
3,1199488.0,37840
4,1199488.0,13776
5,1199488.0,29008
6,1199488.0,19904
7,1199488.0,13424
8,1199488.0,1216
9,1199488.0,12736
10,1199488.0,59616
11,1199488.0,25984
12,1199488.0,1568
13,1199488.0,17616
14,1199488.0,11488
15,1199488.0,57680
0,1199488.0,28176
1,1199488.0,13776
2,1199488.0,28304
3,1199488.0,74464
4,1199488.0,1568
5,1199488.0,28656
6,1199488.0,20624
7,1199488.0,25984
8,1199488.0,38192
9,1199488.0,43616
10,1199488.0,30592
11,1199488.0,37840
12,1199488.0,13776
13,1199488.0,48864
14,1199488.0,28656
15,1199488.0,45472
0,1199488.0,9856
1,1199488.0,1568
2,1199488.0,33264
3,1199488.0,50048
4,1199488.0,13776
5,1199488.0,30240
6,1199488.0,20992
7,1199488.0,13776
8,1199488.0,1568
9,1199488.0,8416
10,1199488.0,42800
11,1199488.0,37840
12,1199488.0,13776
13,1199488.0,13376
14,1199488.0,28656
15,1199488.0,45472
0,1199488.0,28176
1,1199488.0,13776
2,1199488.0,33264
3,1199488.0,50048
4,1199488.0,1568
5,1199488.0,30592
6,1199488.0,21344
7,1199488.0,25984
8,1199488.0,38192
9,1199488.0,38224
