ONT_Id,B_Max_bits,B_alloc_bits
3,1199488.0,38192
4,1199488.0,29824
5,1199488.0,25984
6,1199488.0,13808
7,1199488.0,42800
8,1199488.0,30592
9,1199488.0,13424
10,1199488.0,61488
11,1199488.0,67216
12,1199488.0,35552
13,1199488.0,35552
14,1199488.0,25984
15,1199488.0,24224
0,1199488.0,45472
1,1199488.0,37488
2,1199488.0,2976
3,1199488.0,25984
4,1199488.0,43472
5,1199488.0,13424
6,1199488.0,31760
7,1199488.0,84032
8,1199488.0,42448
9,1199488.0,62608
10,1199488.0,61488
11,1199488.0,59968
12,1199488.0,18736
13,1199488.0,23344
14,1199488.0,1568
15,1199488.0,33552
0,1199488.0,45472
1,1199488.0,25632
2,1199488.0,3328
3,1199488.0,38192
4,1199488.0,25584
5,1199488.0,25984
6,1199488.0,26736
7,1199488.0,47760
8,1199488.0,35552
9,1199488.0,25632
10,1199488.0,42752
11,1199488.0,42448
12,1199488.0,35552
13,1199488.0,35552
14,1199488.0,26336
15,1199488.0,37504
0,1199488.0,40512
1,1199488.0,37840
2,1199488.0,3680
3,1199488.0,25984
4,1199488.0,39232
5,1199488.0,13424
6,1199488.0,8416
7,1199488.0,67216
8,1199488.0,35552
9,1199488.0,62256
10,1199488.0,54960
11,1199488.0,55008
12,1199488.0,23344
13,1199488.0,35552
14,1199488.0,13776
15,1199488.0,31760
0,1199488.0,45472
1,1199488.0,13424
2,1199488.0,3680
3,1199488.0,37840
4,1199488.0,31264
5,1199488.0,26336
6,1199488.0,27088
7,1199488.0,47760
8,1199488.0,23344
9,1199488.0,13424
10,1199488.0,38512
11,1199488.0,59968
12,1199488.0,35904
13,1199488.0,35904
14,1199488.0,25632
15,1199488.0,38224
0,1199488.0,45472
1,1199488.0,37840
2,1199488.0,4032
3,1199488.0,37840
4,1199488.0,44912
5,1199488.0,1216
6,1199488.0,9136
7,1199488.0,59968
8,1199488.0,42800
9,1199488.0,62256
10,1199488.0,50720
11,1199488.0,35552
12,1199488.0,23344
13,1199488.0,23344
14,1199488.0,13776
15,1199488.0,32832
0,1199488.0,58032
1,1199488.0,37840
2,1199488.0,4384
3,1199488.0,62608
4,1199488.0,39232
5,1199488.0,25984
6,1199488.0,27808
7,1199488.0,48112
8,1199488.0,23696
9,1199488.0,25984
10,1199488.0,31264
11,1199488.0,42800
12,1199488.0,35904
13,1199488.0,40864
14,1199488.0,25632
15,1199488.0,45040
0,1199488.0,52368
1,1199488.0,25632
2,1199488.0,16592
3,1199488.0,25280
4,1199488.0,30544
5,1199488.0,1568
6,1199488.0,10208
7,1199488.0,42800
8,1199488.0,35552
9,1199488.0,49696
10,1199488.0,56400
11,1199488.0,42448
12,1199488.0,23696
13,1199488.0,23696
14,1199488.0,25984
15,1199488.0,19904
0,1199488.0,45472
1,1199488.0,37840
2,1199488.0,1568
3,1199488.0,62256
4,1199488.0,44912
5,1199488.0,25984
6,1199488.0,28896
7,1199488.0,48112
8,1199488.0,35904
9,1199488.0,37840
10,1199488.0,27024
11,1199488.0,47760
12,1199488.0,35904
13,1199488.0,35904
14,1199488.0,13072
15,1199488.0,44688
0,1199488.0,40160
1,1199488.0,25984
2,1199488.0,14128
3,1199488.0,37840
4,1199488.0,26304
5,1199488.0,13776
6,1199488.0,10576
7,1199488.0,47760
8,1199488.0,35552
9,1199488.0,50048
10,1199488.0,57472
11,1199488.0,47760
12,1199488.0,23696
13,1199488.0,23696
14,1199488.0,25984
15,1199488.0,20624
0,1199488.0,47760
1,1199488.0,25632
2,1199488.0,1568
3,1199488.0,49696
4,1199488.0,40672
5,1199488.0,35904
6,1199488.0,28528
7,1199488.0,60320
8,1199488.0,35552
9,1199488.0,25632
10,1199488.0,32704
11,1199488.0,30240
12,1199488.0,35904
13,1199488.0,53424
14,1199488.0,13424
15,1199488.0,45760
0,1199488.0,52720
1,1199488.0,25984
2,1199488.0,14128
3,1199488.0,50048
4,1199488.0,31264
5,1199488.0,35904
6,1199488.0,10576
7,1199488.0,47760
8,1199488.0,30592
9,1199488.0,37840
10,1199488.0,57840
11,1199488.0,59968
12,1199488.0,23696
13,1199488.0,18384
14,1199488.0,25984
15,1199488.0,21344
0,1199488.0,45472
1,1199488.0,25632
2,1199488.0,14128
3,1199488.0,50048
4,1199488.0,45984
5,1199488.0,42800
6,1199488.0,29248
7,1199488.0,60320
8,1199488.0,40512
9,1199488.0,25984
10,1199488.0,33776
11,1199488.0,23344
12,1199488.0,53072
13,1199488.0,42800
14,1199488.0,13424
15,1199488.0,46480
0,1199488.0,40512
1,1199488.0,50048
2,1199488.0,1216
3,1199488.0,37840
4,1199488.0,27024
5,1199488.0,30240
6,1199488.0,11296
7,1199488.0,42800
8,1199488.0,23344
9,1199488.0,25632
10,1199488.0,57840
11,1199488.0,47760
12,1199488.0,42448
13,1199488.0,30240
14,1199488.0,26336
15,1199488.0,22416
0,1199488.0,53072
1,1199488.0,38192
2,1199488.0,13776
3,1199488.0,37840
4,1199488.0,51664
5,1199488.0,59968
6,1199488.0,29968
7,1199488.0,72528
8,1199488.0,35904
9,1199488.0,38192
10,1199488.0,33776
11,1199488.0,42800
12,1199488.0,30592
13,1199488.0,37840
14,1199488.0,1216
15,1199488.0,58688
0,1199488.0,40160
1,1199488.0,37488
2,1199488.0,13072
3,1199488.0,37840
4,1199488.0,33056
5,1199488.0,42800
6,1199488.0,12368
7,1199488.0,47408
8,1199488.0,18384
9,1199488.0,25280
10,1199488.0,58560
11,1199488.0,47760
12,1199488.0,42800
13,1199488.0,37840
14,1199488.0,25984
15,1199488.0,32112
0,1199488.0,57680
1,1199488.0,50400
2,1199488.0,13776
3,1199488.0,37840
4,1199488.0,47424
5,1199488.0,42448
6,1199488.0,30688
7,1199488.0,91632
8,1199488.0,40864
9,1199488.0,38192
10,1199488.0,39456
11,1199488.0,35552
12,1199488.0,23344
13,1199488.0,25280
14,1199488.0,1216
15,1199488.0,59408
0,1199488.0,47760
1,1199488.0,37840
2,1199488.0,13424
3,1199488.0,25984
4,1199488.0,45984
5,1199488.0,47760
6,1199488.0,13088
7,1199488.0,30592
8,1199488.0,23696
9,1199488.0,25632
10,1199488.0,59632
11,1199488.0,42800
12,1199488.0,35552
13,1199488.0,37840
14,1199488.0,25984
15,1199488.0,32832
0,1199488.0,52368
1,1199488.0,49696
2,1199488.0,13776
3,1199488.0,37840
4,1199488.0,30192
5,1199488.0,35552
6,1199488.0,31760
7,1199488.0,84384
8,1199488.0,48112
9,1199488.0,50400
10,1199488.0,47424
11,1199488.0,35904
12,1199488.0,47760
13,1199488.0,25632
14,1199488.0,1568
15,1199488.0,56528
0,1199488.0,45472
1,1199488.0,37840
2,1199488.0,13424
3,1199488.0,25632
4,1199488.0,45984
5,1199488.0,35552
6,1199488.0,13088
7,1199488.0,35552
8,1199488.0,35552
9,1199488.0,13424
10,1199488.0,42752
11,1199488.0,35552
12,1199488.0,45472
13,1199488.0,25632
14,1199488.0,25984
15,1199488.0,33552
0,1199488.0,47760
1,1199488.0,62256
2,1199488.0,14128
3,1199488.0,38192
4,1199488.0,37792
5,1199488.0,42800
6,1199488.0,31760
7,1199488.0,79072
8,1199488.0,35552
9,1199488.0,50752
10,1199488.0,71840
11,1199488.0,35904
12,1199488.0,45472
13,1199488.0,13424
14,1199488.0,13776
15,1199488.0,45040
0,1199488.0,40512
1,1199488.0,37488
2,1199488.0,1216
3,1199488.0,13424
4,1199488.0,41680
5,1199488.0,35904
6,1199488.0,26368
7,1199488.0,47760
8,1199488.0,28304
9,1199488.0,1216
10,1199488.0,36720
11,1199488.0,35552
12,1199488.0,45824
13,1199488.0,26336
14,1199488.0,37840
15,1199488.0,34272
0,1199488.0,45472
1,1199488.0,50048
2,1199488.0,13776
3,1199488.0,38192
4,1199488.0,43472
5,1199488.0,35552
6,1199488.0,7696
7,1199488.0,72176
8,1199488.0,40512
9,1199488.0,38192
10,1199488.0,37792
11,1199488.0,48112
12,1199488.0,40512
13,1199488.0,1216
14,1199488.0,13424
15,1199488.0,45760
0,1199488.0,45472
1,1199488.0,50048
2,1199488.0,1568
3,1199488.0,25632
4,1199488.0,25584
5,1199488.0,35904
6,1199488.0,26736
7,1199488.0,47760
8,1199488.0,28656
9,1199488.0,25632
10,1199488.0,31264
11,1199488.0,42800
12,1199488.0,45824
13,1199488.0,25984
14,1199488.0,37840
15,1199488.0,47200
0,1199488.0,47760
1,1199488.0,37840
2,1199488.0,13776
3,1199488.0,37840
4,1199488.0,44192
5,1199488.0,35552
6,1199488.0,8064
7,1199488.0,67216
8,1199488.0,45472
