ONT_Id,B_Max_bits,B_alloc_bits
15,1199488.0,56752
0,1199488.0,41216
1,1199488.0,37840
2,1199488.0,11488
3,1199488.0,32832
4,1199488.0,37840
5,1199488.0,1216
6,1199488.0,25632
7,1199488.0,25632
8,1199488.0,13776
9,1199488.0,22784
10,1199488.0,26304
11,1199488.0,25984
12,1199488.0,27376
13,1199488.0,13776
14,1199488.0,20624
15,1199488.0,37792
0,1199488.0,28656
1,1199488.0,25632
2,1199488.0,28656
3,1199488.0,74848
4,1199488.0,37840
5,1199488.0,25984
6,1199488.0,38192
7,1199488.0,37840
8,1199488.0,1568
9,1199488.0,21344
10,1199488.0,55680
11,1199488.0,13424
12,1199488.0,32704
13,1199488.0,25984
14,1199488.0,35712
15,1199488.0,57472
0,1199488.0,30592
1,1199488.0,37840
2,1199488.0,11136
3,1199488.0,19552
4,1199488.0,37840
5,1199488.0,1216
6,1199488.0,25984
7,1199488.0,37840
8,1199488.0,14128
9,1199488.0,23136
10,1199488.0,31984
11,1199488.0,38192
12,1199488.0,32704
13,1199488.0,13776
14,1199488.0,33552
15,1199488.0,42752
0,1199488.0,23696
1,1199488.0,25984
2,1199488.0,29008
3,1199488.0,75568
4,1199488.0,25632
5,1199488.0,25984
6,1199488.0,13776
7,1199488.0,25632
8,1199488.0,1568
9,1199488.0,22064
10,1199488.0,56400
11,1199488.0,25280
12,1199488.0,33776
13,1199488.0,38544
14,1199488.0,20624
15,1199488.0,57120
0,1199488.0,35552
1,1199488.0,25632
2,1199488.0,11136
3,1199488.0,20624
4,1199488.0,38192
5,1199488.0,1568
6,1199488.0,25984
7,1199488.0,37840
8,1199488.0,14128
9,1199488.0,11648
10,1199488.0,27024
11,1199488.0,38192
12,1199488.0,32704
13,1199488.0,25280
14,1199488.0,33552
15,1199488.0,55680
0,1199488.0,40864
1,1199488.0,37840
2,1199488.0,28656
3,1199488.0,68384
4,1199488.0,25632
5,1199488.0,25984
6,1199488.0,13776
7,1199488.0,25632
8,1199488.0,14128
9,1199488.0,30320
10,1199488.0,56752
11,1199488.0,25632
12,1199488.0,33776
13,1199488.0,37840
14,1199488.0,20624
15,1199488.0,53888
0,1199488.0,18032
1,1199488.0,13424
2,1199488.0,11488
3,1199488.0,21344
4,1199488.0,37840
5,1199488.0,13424
6,1199488.0,25984
7,1199488.0,37840
8,1199488.0,1216
9,1199488.0,12368
10,1199488.0,44912
11,1199488.0,38192
12,1199488.0,33424
13,1199488.0,25632
14,1199488.0,34624
15,1199488.0,37072
0,1199488.0,35904
1,1199488.0,25984
2,1199488.0,24048
3,1199488.0,56896
4,1199488.0,25984
5,1199488.0,32816
6,1199488.0,38544
7,1199488.0,38192
8,1199488.0,13776
9,1199488.0,30688
10,1199488.0,49280
11,1199488.0,50048
12,1199488.0,34496
13,1199488.0,25632
14,1199488.0,21344
15,1199488.0,58912
0,1199488.0,23344
1,1199488.0,13776
2,1199488.0,1568
3,1199488.0,21344
4,1199488.0,25632
5,1199488.0,23504
6,1199488.0,13072
7,1199488.0,25280
8,1199488.0,13072
9,1199488.0,13088
10,1199488.0,45984
11,1199488.0,25632
12,1199488.0,34496
13,1199488.0,25632
14,1199488.0,35344
15,1199488.0,30544
0,1199488.0,40864
1,1199488.0,25984
2,1199488.0,13776
3,1199488.0,57248
4,1199488.0,37840
5,1199488.0,32112
6,1199488.0,38192
7,1199488.0,50048
8,1199488.0,13776
9,1199488.0,30688
10,1199488.0,42752
11,1199488.0,37840
12,1199488.0,30256
13,1199488.0,25632
14,1199488.0,22064
15,1199488.0,59632
0,1199488.0,18384
1,1199488.0,25632
2,1199488.0,1568
3,1199488.0,22064
4,1199488.0,37488
5,1199488.0,24576
6,1199488.0,13424
7,1199488.0,37840
8,1199488.0,13424
9,1199488.0,13088
10,1199488.0,46704
11,1199488.0,37840
12,1199488.0,25296
13,1199488.0,25632
14,1199488.0,35712
15,1199488.0,26304
0,1199488.0,41216
1,1199488.0,25984
2,1199488.0,14128
3,1199488.0,57968
4,1199488.0,37840
5,1199488.0,20624
6,1199488.0,38192
7,1199488.0,37488
8,1199488.0,13776
9,1199488.0,31408
10,1199488.0,37792
11,1199488.0,37840
12,1199488.0,25296
13,1199488.0,50048
14,1199488.0,34272
15,1199488.0,64592
0,1199488.0,11136
1,1199488.0,13424
2,1199488.0,13776
3,1199488.0,23136
4,1199488.0,37840
5,1199488.0,24576
6,1199488.0,13424
7,1199488.0,37840
8,1199488.0,25632
9,1199488.0,38224
10,1199488.0,51664
11,1199488.0,25632
12,1199488.0,25296
13,1199488.0,25632
14,1199488.0,31760
15,1199488.0,31264
0,1199488.0,36256
1,1199488.0,38192
2,1199488.0,13424
3,1199488.0,58688
4,1199488.0,25280
5,1199488.0,32832
6,1199488.0,38192
7,1199488.0,37840
8,1199488.0,13776
9,1199488.0,19904
10,1199488.0,43472
11,1199488.0,37840
12,1199488.0,38224
13,1199488.0,37840
14,1199488.0,34992
15,1199488.0,60352
0,1199488.0,6176
1,1199488.0,25632
2,1199488.0,14128
3,1199488.0,11648
4,1199488.0,37840
5,1199488.0,25296
6,1199488.0,25632
7,1199488.0,25632
8,1199488.0,13424
9,1199488.0,38944
10,1199488.0,59632
11,1199488.0,25632
12,1199488.0,32112
13,1199488.0,25984
14,1199488.0,20624
15,1199488.0,24864
0,1199488.0,40864
1,1199488.0,37488
2,1199488.0,1216
3,1199488.0,78800
4,1199488.0,37840
5,1199488.0,33552
6,1199488.0,37840
7,1199488.0,37840
8,1199488.0,13776
9,1199488.0,20624
10,1199488.0,42032
11,1199488.0,25632
12,1199488.0,19904
13,1199488.0,25632
14,1199488.0,35712
15,1199488.0,66384
0,1199488.0,11488
1,1199488.0,25632
2,1199488.0,13776
3,1199488.0,11296
4,1199488.0,25280
5,1199488.0,38224
6,1199488.0,13424
7,1199488.0,37840
8,1199488.0,13776
9,1199488.0,19904
10,1199488.0,59632
11,1199488.0,37840
12,1199488.0,20624
13,1199488.0,25984
14,1199488.0,21344
15,1199488.0,13376
0,1199488.0,40864
1,1199488.0,37488
2,1199488.0,13072
3,1199488.0,78800
4,1199488.0,37840
5,1199488.0,32112
6,1199488.0,37840
7,1199488.0,37840
8,1199488.0,25984
9,1199488.0,20624
10,1199488.0,37792
11,1199488.0,13424
12,1199488.0,20272
13,1199488.0,25632
14,1199488.0,36784
15,1199488.0,60352
0,1199488.0,11488
1,1199488.0,25632
2,1199488.0,13776
3,1199488.0,12016
4,1199488.0,25632
5,1199488.0,51504
6,1199488.0,13776
7,1199488.0,62608
8,1199488.0,13424
9,1199488.0,20624
10,1199488.0,50000
11,1199488.0,50048
12,1199488.0,20624
13,1199488.0,37840
14,1199488.0,21344
15,1199488.0,30544
0,1199488.0,41216
1,1199488.0,37840
2,1199488.0,13424
3,1199488.0,79520
4,1199488.0,25632
5,1199488.0,7696
6,1199488.0,25632
7,1199488.0,37488
8,1199488.0,25984
9,1199488.0,21344
10,1199488.0,29824
11,1199488.0,13776
12,1199488.0,20624
13,1199488.0,37840
14,1199488.0,36784
