ONT_Id,B_Max_bits,B_alloc_bits
8,1199488.0,23344
9,1199488.0,13424
10,1199488.0,12832
11,1199488.0,28688
12,1199488.0,1568
13,1199488.0,13424
14,1199488.0,16800
15,1199488.0,38192
0,1199488.0,7552
1,1199488.0,50400
2,1199488.0,11424
3,1199488.0,1216
4,1199488.0,19200
5,1199488.0,8256
6,1199488.0,13424
7,1199488.0,29968
8,1199488.0,30592
9,1199488.0,25632
10,1199488.0,13184
11,1199488.0,23008
12,1199488.0,25984
13,1199488.0,13776
14,1199488.0,17152
15,1199488.0,13424
0,1199488.0,7552
1,1199488.0,25632
2,1199488.0,11776
3,1199488.0,13776
4,1199488.0,19552
5,1199488.0,8608
6,1199488.0,25632
7,1199488.0,12368
8,1199488.0,23696
9,1199488.0,25984
10,1199488.0,13184
11,1199488.0,24800
12,1199488.0,1568
13,1199488.0,13424
14,1199488.0,22112
15,1199488.0,38192
0,1199488.0,7904
1,1199488.0,50400
2,1199488.0,11776
3,1199488.0,1216
4,1199488.0,19200
5,1199488.0,8608
6,1199488.0,13776
7,1199488.0,31040
8,1199488.0,23344
9,1199488.0,13424
10,1199488.0,12832
11,1199488.0,24448
12,1199488.0,25984
13,1199488.0,13776
14,1199488.0,16800
15,1199488.0,13776
0,1199488.0,8256
1,1199488.0,25632
2,1199488.0,12128
3,1199488.0,13776
4,1199488.0,18480
5,1199488.0,8960
6,1199488.0,13424
7,1199488.0,12368
8,1199488.0,23696
9,1199488.0,25984
10,1199488.0,13184
11,1199488.0,29408
12,1199488.0,1568
13,1199488.0,13424
14,1199488.0,16800
15,1199488.0,38192
0,1199488.0,20464
1,1199488.0,62960
2,1199488.0,12480
3,1199488.0,1568
4,1199488.0,31760
5,1199488.0,9312
6,1199488.0,13776
7,1199488.0,24928
8,1199488.0,18384
9,1199488.0,13424
10,1199488.0,12832
11,1199488.0,23360
12,1199488.0,26336
13,1199488.0,14128
14,1199488.0,17152
15,1199488.0,13776
0,1199488.0,1568
1,1199488.0,13072
2,1199488.0,12480
3,1199488.0,13776
4,1199488.0,9856
5,1199488.0,9312
6,1199488.0,13424
7,1199488.0,1568
8,1199488.0,23696
9,1199488.0,38192
10,1199488.0,13184
11,1199488.0,24448
12,1199488.0,1568
13,1199488.0,1216
14,1199488.0,22112
15,1199488.0,38192
0,1199488.0,14128
1,1199488.0,62608
2,1199488.0,12832
3,1199488.0,1568
4,1199488.0,28528
5,1199488.0,9664
6,1199488.0,13776
7,1199488.0,13776
8,1199488.0,23696
9,1199488.0,13424
