ONT_Id,B_Max_bits,B_alloc_bits
9,119488.0,10752
10,119488.0,13184
11,119488.0,13536
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,5440
0,119488.0,5440
1,119488.0,13184
2,119488.0,13184
3,119488.0,13536
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,5440
9,119488.0,11104
10,119488.0,13536
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,5792
0,119488.0,5792
1,119488.0,13184
2,119488.0,13536
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,5792
9,119488.0,11808
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,6144
0,119488.0,6144
1,119488.0,13536
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,6496
9,119488.0,12160
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,6848
0,119488.0,6848
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13536
8,119488.0,6848
9,119488.0,12512
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13536
15,119488.0,7200
0,119488.0,7200
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13536
7,119488.0,13184
8,119488.0,19408
9,119488.0,17824
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13536
14,119488.0,13184
15,119488.0,7552
0,119488.0,7552
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13536
5,119488.0,13536
6,119488.0,13184
7,119488.0,13184
8,119488.0,1568
9,119488.0,10752
10,119488.0,13184
11,119488.0,13536
12,119488.0,13536
13,119488.0,13184
14,119488.0,13184
15,119488.0,7904
0,119488.0,7904
1,119488.0,13184
2,119488.0,13536
3,119488.0,13536
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,1920
9,119488.0,11104
10,119488.0,13536
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,8256
0,119488.0,8256
1,119488.0,13536
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,2624
9,119488.0,11808
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,8608
0,119488.0,8960
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13536
8,119488.0,2976
9,119488.0,12160
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13536
15,119488.0,9312
0,119488.0,9312
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13536
7,119488.0,13184
8,119488.0,3328
9,119488.0,12512
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13536
14,119488.0,13184
15,119488.0,9664
0,119488.0,9664
1,119488.0,13184
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13536
6,119488.0,13184
7,119488.0,13184
8,119488.0,3680
9,119488.0,17824
10,119488.0,13184
11,119488.0,13184
12,119488.0,13536
13,119488.0,13184
14,119488.0,13184
15,119488.0,10016
0,119488.0,10016
1,119488.0,13184
2,119488.0,13184
3,119488.0,13536
4,119488.0,13536
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,4032
9,119488.0,10752
10,119488.0,13536
11,119488.0,13536
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,10368
0,119488.0,10368
1,119488.0,13184
2,119488.0,13536
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
6,119488.0,13184
7,119488.0,13184
8,119488.0,4736
9,119488.0,11456
10,119488.0,13184
11,119488.0,13184
12,119488.0,13184
13,119488.0,13184
14,119488.0,13184
15,119488.0,10720
0,119488.0,11072
1,119488.0,13536
2,119488.0,13184
3,119488.0,13184
4,119488.0,13184
5,119488.0,13184
