ONT_Id,B_Max_bits,B_alloc_bits
3,119488.0,13776
4,119488.0,2976
5,119488.0,4736
6,119488.0,4384
7,119488.0,7232
8,119488.0,2976
9,119488.0,1568
10,119488.0,3680
11,119488.0,2624
12,119488.0,2272
13,119488.0,3008
14,119488.0,2976
15,119488.0,9344
0,119488.0,4032
1,119488.0,15184
2,119488.0,9424
3,119488.0,13072
4,119488.0,3328
5,119488.0,5088
6,119488.0,16944
7,119488.0,7584
8,119488.0,3328
9,119488.0,1920
10,119488.0,3680
11,119488.0,2624
12,119488.0,2272
13,119488.0,3360
14,119488.0,3328
15,119488.0,9696
0,119488.0,4384
1,119488.0,13424
2,119488.0,10128
3,119488.0,1568
4,119488.0,3328
5,119488.0,5088
6,119488.0,1568
7,119488.0,7936
8,119488.0,3680
9,119488.0,2272
10,119488.0,4032
11,119488.0,2976
12,119488.0,7584
13,119488.0,3712
14,119488.0,3328
15,119488.0,9696
0,119488.0,4384
1,119488.0,1920
2,119488.0,10480
3,119488.0,1920
4,119488.0,3680
5,119488.0,5440
6,119488.0,1568
7,119488.0,7936
8,119488.0,3680
9,119488.0,7232
10,119488.0,4032
11,119488.0,3328
12,119488.0,7936
13,119488.0,16992
14,119488.0,3680
15,119488.0,10048
0,119488.0,4736
1,119488.0,1920
2,119488.0,11200
3,119488.0,1920
4,119488.0,4032
5,119488.0,18720
6,119488.0,1920
7,119488.0,8288
8,119488.0,4032
9,119488.0,7584
10,119488.0,4384
11,119488.0,3328
12,119488.0,7936
13,119488.0,2288
14,119488.0,4032
15,119488.0,10400
0,119488.0,5088
1,119488.0,2272
2,119488.0,11904
3,119488.0,2272
4,119488.0,4032
5,119488.0,1936
6,119488.0,14128
7,119488.0,20496
8,119488.0,4384
9,119488.0,7936
10,119488.0,4736
11,119488.0,15888
12,119488.0,8288
13,119488.0,3008
14,119488.0,4032
15,119488.0,10400
0,119488.0,5088
1,119488.0,2272
2,119488.0,12976
3,119488.0,2624
4,119488.0,4384
5,119488.0,3008
6,119488.0,1568
7,119488.0,13424
8,119488.0,16592
9,119488.0,7936
10,119488.0,5088
11,119488.0,1568
12,119488.0,8640
13,119488.0,3712
14,119488.0,4384
15,119488.0,10752
0,119488.0,5440
1,119488.0,2624
2,119488.0,13696
3,119488.0,2624
4,119488.0,4736
5,119488.0,3712
6,119488.0,1920
7,119488.0,1920
8,119488.0,37840
9,119488.0,8288
10,119488.0,5088
11,119488.0,1568
12,119488.0,8640
13,119488.0,4784
14,119488.0,4736
15,119488.0,11104
0,119488.0,30208
1,119488.0,2976
2,119488.0,14048
3,119488.0,2976
4,119488.0,4736
5,119488.0,4432
6,119488.0,1920
7,119488.0,7232
8,119488.0,25632
9,119488.0,8640
10,119488.0,5440
11,119488.0,1920
12,119488.0,16592
13,119488.0,5504
14,119488.0,4736
15,119488.0,16064
0,119488.0,1568
1,119488.0,3328
2,119488.0,14048
3,119488.0,15536
4,119488.0,5088
5,119488.0,5504
6,119488.0,2272
7,119488.0,7232
8,119488.0,1920
9,119488.0,4384
10,119488.0,18000
11,119488.0,2272
12,119488.0,18384
13,119488.0,6208
14,119488.0,5088
15,119488.0,23312
0,119488.0,1568
1,119488.0,3680
2,119488.0,14048
3,119488.0,1920
4,119488.0,5440
5,119488.0,6208
6,119488.0,2624
7,119488.0,7584
8,119488.0,1920
9,119488.0,21552
10,119488.0,1568
11,119488.0,2624
12,119488.0,6880
13,119488.0,7280
14,119488.0,17648
15,119488.0,13424
0,119488.0,1920
1,119488.0,3680
2,119488.0,13696
3,119488.0,2272
4,119488.0,30208
5,119488.0,7280
6,119488.0,3696
7,119488.0,7936
8,119488.0,14480
9,119488.0,6528
10,119488.0,1568
11,119488.0,2624
12,119488.0,6880
13,119488.0,8000
14,119488.0,13424
15,119488.0,1920
0,119488.0,2272
1,119488.0,16240
2,119488.0,14048
3,119488.0,2272
4,119488.0,1216
5,119488.0,8352
6,119488.0,4768
7,119488.0,8288
8,119488.0,1568
9,119488.0,6880
10,119488.0,1920
11,119488.0,2976
12,119488.0,2624
13,119488.0,8704
14,119488.0,1568
15,119488.0,2272
0,119488.0,2624
1,119488.0,1568
2,119488.0,14048
3,119488.0,2624
4,119488.0,1568
5,119488.0,7984
6,119488.0,5488
7,119488.0,3680
8,119488.0,1920
9,119488.0,2624
10,119488.0,2272
11,119488.0,15536
12,119488.0,2976
13,119488.0,9056
14,119488.0,1920
15,119488.0,2272
0,119488.0,2624
1,119488.0,1568
2,119488.0,13696
3,119488.0,2976
4,119488.0,1920
5,119488.0,9056
6,119488.0,6560
7,119488.0,4032
8,119488.0,1920
9,119488.0,2624
10,119488.0,2272
11,119488.0,13072
12,119488.0,15184
13,119488.0,10128
14,119488.0,2272
15,119488.0,2624
0,119488.0,2976
1,119488.0,1920
2,119488.0,13328
3,119488.0,2976
4,119488.0,1920
5,119488.0,9776
6,119488.0,7280
7,119488.0,9344
8,119488.0,2272
9,119488.0,15184
10,119488.0,2624
11,119488.0,1568
12,119488.0,13424
13,119488.0,10480
14,119488.0,2272
15,119488.0,7584
0,119488.0,3328
