ONT_Id,B_Max_bits,B_alloc_bits
10,119488.0,9696
11,119488.0,5088
12,119488.0,2272
13,119488.0,4384
14,119488.0,2976
15,119488.0,5792
0,119488.0,16240
1,119488.0,13184
2,119488.0,2624
3,119488.0,13184
4,119488.0,7936
5,119488.0,4432
6,119488.0,12832
7,119488.0,13184
8,119488.0,4384
9,119488.0,1568
10,119488.0,10048
11,119488.0,5440
12,119488.0,2624
13,119488.0,4384
14,119488.0,2976
15,119488.0,5792
0,119488.0,1568
1,119488.0,13184
2,119488.0,2976
3,119488.0,13184
4,119488.0,8288
5,119488.0,5136
6,119488.0,13184
7,119488.0,12832
8,119488.0,4384
9,119488.0,1920
10,119488.0,10400
11,119488.0,5792
12,119488.0,2976
13,119488.0,4736
14,119488.0,4048
15,119488.0,6144
0,119488.0,1568
1,119488.0,12832
2,119488.0,2976
3,119488.0,12832
4,119488.0,33056
5,119488.0,6208
6,119488.0,13184
7,119488.0,13184
8,119488.0,4736
9,119488.0,1920
10,119488.0,10400
11,119488.0,5792
12,119488.0,2976
13,119488.0,4736
14,119488.0,5120
15,119488.0,6496
0,119488.0,1920
1,119488.0,13184
2,119488.0,3328
3,119488.0,13184
4,119488.0,1568
5,119488.0,7280
6,119488.0,13184
7,119488.0,13184
8,119488.0,5088
9,119488.0,2272
10,119488.0,15712
11,119488.0,6144
12,119488.0,3328
13,119488.0,5088
14,119488.0,5840
15,119488.0,6496
0,119488.0,2272
1,119488.0,13184
2,119488.0,3680
3,119488.0,18144
4,119488.0,1920
5,119488.0,7632
6,119488.0,12832
7,119488.0,12832
8,119488.0,5440
9,119488.0,2624
10,119488.0,23312
11,119488.0,6496
12,119488.0,3680
13,119488.0,17648
14,119488.0,19120
15,119488.0,6848
0,119488.0,2272
1,119488.0,13552
2,119488.0,3680
3,119488.0,13216
4,119488.0,2272
5,119488.0,20912
6,119488.0,13184
7,119488.0,13184
8,119488.0,5440
9,119488.0,2624
10,119488.0,1216
11,119488.0,6848
12,119488.0,4032
13,119488.0,13424
14,119488.0,3008
15,119488.0,7200
0,119488.0,2624
1,119488.0,13920
2,119488.0,16240
3,119488.0,12864
4,119488.0,7584
5,119488.0,3008
6,119488.0,13184
7,119488.0,13184
8,119488.0,18000
9,119488.0,2976
10,119488.0,1568
11,119488.0,6848
12,119488.0,4032
13,119488.0,1920
14,119488.0,3712
15,119488.0,7552
0,119488.0,2976
1,119488.0,13936
2,119488.0,1568
3,119488.0,13216
4,119488.0,7584
5,119488.0,3360
6,119488.0,13184
7,119488.0,13184
8,119488.0,1920
9,119488.0,3328
10,119488.0,1920
11,119488.0,7200
12,119488.0,4384
13,119488.0,1920
14,119488.0,4432
15,119488.0,7552
0,119488.0,2976
1,119488.0,13232
2,119488.0,1920
3,119488.0,13216
4,119488.0,7936
5,119488.0,4432
6,119488.0,12832
7,119488.0,12832
8,119488.0,2272
9,119488.0,3680
10,119488.0,2272
11,119488.0,7552
12,119488.0,4736
13,119488.0,2272
14,119488.0,5504
15,119488.0,7904
0,119488.0,3328
1,119488.0,13600
2,119488.0,1920
3,119488.0,12864
4,119488.0,8288
5,119488.0,5504
6,119488.0,13184
7,119488.0,13184
8,119488.0,2272
9,119488.0,3680
10,119488.0,2272
11,119488.0,7552
12,119488.0,4736
13,119488.0,2624
14,119488.0,5488
15,119488.0,8256
0,119488.0,3680
1,119488.0,13968
2,119488.0,14480
3,119488.0,13216
4,119488.0,8288
5,119488.0,5136
6,119488.0,12832
7,119488.0,13184
8,119488.0,2624
9,119488.0,4032
10,119488.0,7584
11,119488.0,7904
12,119488.0,5088
13,119488.0,14832
14,119488.0,18416
15,119488.0,8256
0,119488.0,15888
1,119488.0,13632
2,119488.0,1568
3,119488.0,18176
4,119488.0,8640
5,119488.0,6208
6,119488.0,13184
7,119488.0,25040
8,119488.0,2624
9,119488.0,4032
10,119488.0,7936
11,119488.0,8256
12,119488.0,5440
13,119488.0,1568
14,119488.0,14144
15,119488.0,8608
0,119488.0,13424
1,119488.0,14000
2,119488.0,1920
3,119488.0,10752
4,119488.0,28800
5,119488.0,7280
6,119488.0,13184
7,119488.0,1568
8,119488.0,2976
9,119488.0,4384
10,119488.0,8288
11,119488.0,8608
12,119488.0,5792
13,119488.0,1920
14,119488.0,3360
15,119488.0,8960
0,119488.0,1920
1,119488.0,14016
2,119488.0,14128
3,119488.0,10752
4,119488.0,6528
5,119488.0,7984
6,119488.0,13184
7,119488.0,1920
8,119488.0,3328
9,119488.0,4736
10,119488.0,8288
11,119488.0,8608
12,119488.0,18352
13,119488.0,2272
14,119488.0,4064
15,119488.0,9312
0,119488.0,2272
1,119488.0,14032
2,119488.0,1568
3,119488.0,11104
4,119488.0,6528
5,119488.0,21264
6,119488.0,13184
7,119488.0,2272
8,119488.0,3680
9,119488.0,5088
10,119488.0,8640
