ont_id,cola_tamano_total_bytes
0,767816.0
1,7630.0
2,143618.0
3,663734.0
4,27236.0
5,3204518.0
6,1136280.0
7,100326.0
8,1615114.0
9,22748.0
10,3383032.0
11,495230.0
12,18238.0
13,17762.0
14,14200.0
15,869792.0
media,780454.625
